(Index),idx,text,startSec,endSec,durationSec,gapToPrevSec,nearestSilenceEndSec,smearSec
963,963,fire,361.61,361.74,0.13,0,361.58,0.03
964,964,lane,361.74,361.97,0.23,0,361.58,0.16
965,965,is,361.97,362.15,0.18,0,361.58,0.39
966,966,cleared,362.15,362.79,0.64,0,361.58,0.57
967,967,Warriors,363.58,363.77,0.19,0.79,363.54,0.04
968,968,go,363.77,363.93,0.16,0,363.54,0.23
969,969,down,363.93,364.26,0.33,0,363.54,0.39
970,970,Twenty,364.96,365.13,0.17,0.7,364.96,0
971,971,minutes,365.13,365.5,0.37,0,364.96,0.17
972,972,later,365.5,365.85,0.35,0,365.9,-0.4
973,973,they,365.85,366.14,0.29,0,365.9,-0.05
974,974,ve,366.14,366.36,0.22,0,365.9,0.24
975,975,partially,366.36,367.02,0.66,0,365.9,0.46
976,976,rebuilt,367.02,367.59,0.57,0,367.88,-0.86
977,977,and,367.59,367.75,0.16,0,367.88,-0.29
978,978,res,367.75,367.97,0.22,0,367.88,-0.13
979,979,umed,367.97,368.26,0.29,0,367.88,0.09
980,980,patrol,368.26,368.7,0.44,0,367.88,0.38
981,981,Progress,369.46,369.84,0.38,0.76,369.52,-0.06
982,982,measured,369.84,370.31,0.47,0,369.52,0.32
983,983,in,370.31,370.44,0.13,0,369.52,0.79
984,984,confirmed,370.44,371.01,0.57,0,369.52,0.92
985,985,elimination,371.01,371.71,0.7,0,369.52,1.49
986,986,stops,371.71,372.02,0.31,0,369.52,2.19
987,987,being,372.02,372.33,0.31,0,369.52,2.5
988,988,meaningful,372.33,372.96,0.63,0,369.52,2.81
989,989,The,373.76,373.92,0.16,0.8,373.76,0
990,990,structure,373.92,373.97,0.05,0,373.76,0.16
991,991,itself,373.97,374.36,0.39,0,373.76,0.21
992,992,continuously,374.36,375.14,0.78,0,373.76,0.6
993,993,recon,375.14,375.46,0.32,0,373.76,1.38
994,994,fig,375.46,375.69,0.23,0,373.76,1.7
995,995,ures,375.69,375.91,0.22,0,373.76,1.93
996,996,around,375.91,376.39,0.48,0,373.76,2.15
997,997,the,376.39,376.49,0.1,0,373.76,2.63
998,998,intr,376.49,376.75,0.26,0,373.76,2.73
999,999,usion,376.75,377.07,0.32,0,373.76,2.99
,,,,,,,,
,,,,,,,,
"[Log] [inspector] ""Heading Skip + They’re The Worst Bugs"" — 2082 raw tokens (246 dropped), 1836 kept, 237 silences detected, audioDuration=709.01s (App.tsx, line 2518)",,,,,,,,
"[Log] [inspector] smear — pause-following tokens: 1823, median=0.760s, p95=4.787s, negative=281 (15.4%) (App.tsx, line 2529)",,,,,,,,
"[Log] [inspector] malformed-token drop breakdown: – {non-finite: 0, negative-start: 0, inverted-or-zero-duration: 54, …} (App.tsx, line 2530)",,,,,,,,
"{non-finite: 0, negative-start: 0, inverted-or-zero-duration: 54, past-audio-end: 0, empty-text: 192}Object",,,,,,,,
"[Log] [inspector] CSV (copy below): (App.tsx, line 2531)",,,,,,,,
"[Log] index,text,startSec,endSec,durationSec,gapToPrevTokenSec,nearestPrecedingSilenceEndSec,smearSec (App.tsx, line 2532)",,,,,,,,
"0,Some,0.160,0.280,0.120,,,",,,,,,,,
"1,places,0.280,0.710,0.430,0.000,,",,,,,,,,
"2,in,0.710,0.850,0.140,0.000,,",,,,,,,,
"3,the,0.850,1.080,0.230,0.000,,",,,,,,,,
"4,41,1.080,1.490,0.410,0.000,,",,,,,,,,
"5,st,1.490,1.700,0.210,0.000,,",,,,,,,,
"6,millenn,1.700,2.130,0.430,0.000,,",,,,,,,,
"7,ium,2.130,2.380,0.250,0.000,,",,,,,,,,
"8,don,2.380,2.630,0.250,0.000,,",,,,,,,,
"9,'t,2.630,2.660,0.030,0.000,,",,,,,,,,
"10,just,2.660,2.890,0.230,0.000,,",,,,,,,,
"11,kill,2.890,3.230,0.340,0.000,,",,,,,,,,
"12,soldiers,3.230,3.580,0.350,0.000,,",,,,,,,,
"13,They,4.360,4.440,0.080,0.780,4.360,0.000",,,,,,,,
"14,take,4.440,4.520,0.080,0.000,4.360,0.080",,,,,,,,
"15,apart,4.520,4.900,0.380,0.000,4.360,0.160",,,,,,,,
"16,the,4.900,5.100,0.200,0.000,4.360,0.540",,,,,,,,
"17,conditions,5.100,6.060,0.960,0.000,4.360,0.740",,,,,,,,
"18,under,6.060,6.290,0.230,0.000,4.360,1.700",,,,,,,,
"19,which,6.290,6.580,0.290,0.000,4.360,1.930",,,,,,,,
"20,a,6.580,6.640,0.060,0.000,4.360,2.220",,,,,,,,
"21,soldier,6.640,7.100,0.460,0.000,4.360,2.280",,,,,,,,
"22,can,7.100,7.290,0.190,0.000,4.360,2.740",,,,,,,,
"23,function,7.290,7.820,0.530,0.000,4.360,2.930",,,,,,,,
"24,in,7.820,7.930,0.110,0.000,4.360,3.460",,,,,,,,
"25,the,7.930,8.100,0.170,0.000,4.360,3.570",,,,,,,,
"26,first,8.100,8.660,0.560,0.000,4.360,3.740",,,,,,,,
"27,place,8.660,8.730,0.070,0.000,4.360,4.300",,,,,,,,
"28,Training,9.360,9.520,0.160,0.630,9.360,0.000",,,,,,,,
"29,equipment,9.590,10.250,0.660,0.070,9.360,0.230",,,,,,,,
"30,formation,10.440,11.060,0.620,0.190,9.360,1.080",,,,,,,,
"31,doctrine,11.190,11.780,0.590,0.130,11.500,-0.310",,,,,,,,
"32,gone,11.990,12.240,0.250,0.210,12.540,-0.550",,,,,,,,
"33,before,12.240,12.590,0.350,0.000,12.540,-0.300",,,,,,,,
"34,the,12.590,12.780,0.190,0.000,12.540,0.050",,,,,,,,
"35,first,12.780,13.100,0.320,0.000,12.540,0.240",,,,,,,,
"36,contact,13.100,13.730,0.630,0.000,12.540,0.560",,,,,,,,
"37,report,13.730,13.960,0.230,0.000,12.540,1.190",,,,,,,,
"38,These,14.640,14.720,0.080,0.680,14.660,-0.020",,,,,,,,
"39,aren,14.720,14.800,0.080,0.000,14.660,0.060",,,,,,,,
"40,'t,14.800,14.840,0.040,0.000,14.660,0.140",,,,,,,,
"41,the,14.840,15.030,0.190,0.000,14.660,0.180",,,,,,,,
"42,worst,15.030,15.330,0.300,0.000,14.660,0.370",,,,,,,,
"43,battlefield,15.330,16.040,0.710,0.000,14.660,0.670",,,,,,,,
"44,s,16.040,16.100,0.060,0.000,14.660,1.380",,,,,,,,
"45,because,16.100,16.570,0.470,0.000,16.640,-0.540",,,,,,,,
"46,of,16.570,16.660,0.090,0.000,16.640,-0.070",,,,,,,,
"47,the,16.660,16.850,0.190,0.000,16.640,0.020",,,,,,,,
"48,numbers,16.850,17.290,0.440,0.000,16.640,0.210",,,,,,,,
"49,'re,18.100,18.210,0.110,0.810,18.080,0.020",,,,,,,,
"50,the,18.210,18.260,0.050,0.000,18.080,0.130",,,,,,,,
"51,worst,18.260,18.640,0.380,0.000,18.700,-0.440",,,,,,,,
"52,because,18.640,19.020,0.380,0.000,18.700,-0.060",,,,,,,,
"53,the,19.020,19.220,0.200,0.000,18.700,0.320",,,,,,,,
"54,environment,19.220,20.030,0.810,0.000,18.700,0.520",,,,,,,,
"55,was,20.030,20.170,0.140,0.000,18.700,1.330",,,,,,,,
"56,already,20.170,20.730,0.560,0.000,18.700,1.470",,,,,,,,
"57,doing,20.730,20.980,0.250,0.000,18.700,2.030",,,,,,,,
"58,the,20.980,21.330,0.350,0.000,18.700,2.280",,,,,,,,
"59,killing,21.330,21.720,0.390,0.000,18.700,2.630",,,,,,,,
"60,before,21.720,22.040,0.320,0.000,18.700,3.020",,,,,,,,
"61,the,22.040,22.470,0.430,0.000,18.700,3.340",,,,,,,,
"62,enemy,22.470,22.490,0.020,0.000,18.700,3.770",,,,,,,,
"63,showed,22.490,22.780,0.290,0.000,18.700,3.790",,,,,,,,
"64,up,22.780,22.930,0.150,0.000,18.700,4.080",,,,,,,,
"65,6,23.420,23.590,0.170,0.490,23.380,0.040",,,,,,,,
"66,Cat,24.040,24.320,0.280,0.450,23.380,0.660",,,,,,,,
"67,ac,24.320,24.490,0.170,0.000,23.380,0.940",,,,,,,,
"68,an,24.490,24.700,0.210,0.000,23.380,1.110",,,,,,,,
"69,Before,24.700,25.240,0.540,0.000,25.140,-0.440",,,,,,,,
"70,Cat,25.240,25.370,0.130,0.000,25.140,0.100",,,,,,,,
"71,ac,25.370,25.520,0.150,0.000,25.140,0.230",,,,,,,,
"72,an,25.520,25.670,0.150,0.000,25.140,0.380",,,,,,,,
"73,produced,25.670,26.270,0.600,0.000,25.140,0.530",,,,,,,,
"74,the,26.270,26.490,0.220,0.000,25.140,1.130",,,,,,,,
"75,Imper,26.490,26.860,0.370,0.000,25.140,1.350",,,,,,,,
"76,ium,26.860,27.080,0.220,0.000,25.140,1.720",,,,,,,,
"77,'s,27.080,27.330,0.250,0.000,25.140,1.940",,,,,,,,
"78,most,27.330,27.580,0.250,0.000,25.140,2.190",,,,,,,,
"79,capable,27.580,28.050,0.470,0.000,25.140,2.440",,,,,,,,
"80,baseline,28.050,28.640,0.590,0.000,25.140,2.910",,,,,,,,
"81,human,28.640,29.090,0.450,0.000,25.140,3.500",,,,,,,,
"82,soldiers,29.090,29.660,0.570,0.000,25.140,3.950",,,,,,,,
"83,the,30.160,30.200,0.040,0.500,30.340,-0.180",,,,,,,,
"84,planet,30.200,30.600,0.400,0.000,30.340,-0.140",,,,,,,,
"85,had,30.600,30.800,0.200,0.000,30.340,0.260",,,,,,,,
"86,a,30.800,30.860,0.060,0.000,30.340,0.460",,,,,,,,
"87,simpler,30.860,31.370,0.510,0.000,30.340,0.520",,,,,,,,
"88,reputation,31.370,32.000,0.630,0.000,30.340,1.030",,,,,,,,
"89,It,32.880,32.940,0.060,0.880,32.880,0.000",,,,,,,,
"90,killed,32.940,33.040,0.100,0.000,32.880,0.060",,,,,,,,
"91,everything,33.040,33.820,0.780,0.000,32.880,0.160",,,,,,,,
"92,on,33.820,33.990,0.170,0.000,32.880,0.940",,,,,,,,
"93,it,33.990,34.250,0.260,0.000,32.880,1.110",,,,,,,,
"94,The,34.800,34.960,0.160,0.550,34.820,-0.020",,,,,,,,
"95,jungle,34.960,35.060,0.100,0.000,34.820,0.140",,,,,,,,
"96,didn,35.060,35.340,0.280,0.000,34.820,0.240",,,,,,,,
"97,'t,35.340,35.460,0.120,0.000,35.620,-0.280",,,,,,,,
"98,evolve,35.460,35.880,0.420,0.000,35.620,-0.160",,,,,,,,
"99,around,35.880,36.260,0.380,0.000,35.620,0.260",,,,,,,,
"100,human,36.260,36.590,0.330,0.000,35.620,0.640",,,,,,,,
"101,warfare,36.590,37.060,0.470,0.000,35.620,0.970",,,,,,,,
"102,spent,37.940,38.100,0.160,0.880,37.940,0.000",,,,,,,,
"103,millions,38.100,38.610,0.510,0.000,38.640,-0.540",,,,,,,,
"104,of,38.610,38.780,0.170,0.000,38.640,-0.030",,,,,,,,
"105,years,38.780,39.310,0.530,0.000,38.640,0.140",,,,,,,,
"106,optimizing,39.310,40.090,0.780,0.000,40.080,-0.770",,,,,,,,
"107,toward,40.090,40.610,0.520,0.000,40.080,0.010",,,,,,,,
"108,a,40.610,40.690,0.080,0.000,40.080,0.530",,,,,,,,
"109,single,40.690,41.210,0.520,0.000,40.080,0.610",,,,,,,,
"110,outcome,41.210,41.880,0.670,0.000,40.080,1.130",,,,,,,,
"111,and,42.200,42.360,0.160,0.320,42.480,-0.280",,,,,,,,
"112,anything,42.360,42.580,0.220,0.000,42.480,-0.120",,,,,,,,
"113,with,42.580,42.830,0.250,0.000,42.480,0.100",,,,,,,,
"114,a,42.830,42.890,0.060,0.000,42.480,0.350",,,,,,,,
"115,nervous,42.890,43.330,0.440,0.000,42.480,0.410",,,,,,,,
"116,system,43.330,43.710,0.380,0.000,42.480,0.850",,,,,,,,
"117,is,43.710,43.900,0.190,0.000,42.480,1.230",,,,,,,,
"118,on,43.900,43.950,0.050,0.000,42.480,1.420",,,,,,,,
"119,the,43.950,44.140,0.190,0.000,42.480,1.470",,,,,,,,
"120,wrong,44.140,44.460,0.320,0.000,42.480,1.660",,,,,,,,
"121,side,44.460,44.830,0.370,0.000,42.480,1.980",,,,,,,,
"122,that,44.830,45.080,0.250,0.000,42.480,2.350",,,,,,,,
"123,outcome,45.080,45.520,0.440,0.000,42.480,2.600",,,,,,,,
"124,Hum,46.260,46.410,0.150,0.740,46.280,-0.020",,,,,,,,
"125,idity,46.410,46.440,0.030,0.000,46.280,0.130",,,,,,,,
"126,wre,46.440,46.680,0.240,0.000,46.280,0.160",,,,,,,,
"127,cks,46.680,46.920,0.240,0.000,46.280,0.400",,,,,,,,
"128,un,46.920,47.080,0.160,0.000,46.280,0.640",,,,,,,,
"129,prot,47.080,47.400,0.320,0.000,46.280,0.800",,,,,,,,
"130,ected,47.400,47.800,0.400,0.000,46.280,1.120",,,,,,,,
"131,electronics,47.800,48.680,0.880,0.000,46.280,1.520",,,,,,,,
"132,inside,48.680,49.170,0.490,0.000,46.280,2.400",,,,,,,,
"133,a,49.170,49.250,0.080,0.000,46.280,2.890",,,,,,,,
"134,few,49.250,49.490,0.240,0.000,46.280,2.970",,,,,,,,
"135,hours,49.490,49.890,0.400,0.000,46.280,3.210",,,,,,,,
"136,Lost,50.660,50.820,0.160,0.770,50.620,0.040",,,,,,,,
"137,charge,50.820,50.900,0.080,0.000,50.620,0.200",,,,,,,,
"138,packs,50.900,51.260,0.360,0.000,50.620,0.280",,,,,,,,
"139,corro,51.260,51.610,0.350,0.000,50.620,0.640",,,,,,,,
"140,de,51.610,51.760,0.150,0.000,50.620,0.990",,,,,,,,
"141,Opt,52.000,52.200,0.200,0.240,52.380,-0.380",,,,,,,,
"142,ical,52.200,52.540,0.340,0.000,52.380,-0.180",,,,,,,,
"143,sc,52.540,52.600,0.060,0.000,52.380,0.160",,,,,,,,
"144,opes,52.600,52.870,0.270,0.000,52.380,0.220",,,,,,,,
"145,fog,52.870,53.080,0.210,0.000,52.380,0.490",,,,,,,,
"146,permanently,53.080,53.810,0.730,0.000,52.380,0.700",,,,,,,,
"147,The,54.560,54.720,0.160,0.750,54.520,0.040",,,,,,,,
"148,canopy,54.720,54.800,0.080,0.000,54.520,0.200",,,,,,,,
"149,generates,54.800,55.560,0.760,0.000,54.520,0.280",,,,,,,,
"150,a,55.560,55.640,0.080,0.000,54.520,1.040",,,,,,,,
"151,biological,55.640,56.490,0.850,0.000,54.520,1.120",,,,,,,,
"152,electrical,56.490,57.340,0.850,0.000,54.520,1.970",,,,,,,,
"153,field,57.340,57.790,0.450,0.000,54.520,2.820",,,,,,,,
"154,that,57.790,58.100,0.310,0.000,54.520,3.270",,,,,,,,
"155,j,58.100,58.180,0.080,0.000,54.520,3.580",,,,,,,,
"156,ams,58.180,58.430,0.250,0.000,54.520,3.660",,,,,,,,
"157,vo,58.430,58.680,0.250,0.000,54.520,3.910",,,,,,,,
"158,x,58.680,58.930,0.250,0.000,54.520,4.160",,,,,,,,
"159,cas,58.930,58.950,0.020,0.000,54.520,4.410",,,,,,,,
"160,ters,58.950,59.340,0.390,0.000,54.520,4.430",,,,,,,,
"161,something,59.930,60.300,0.370,0.590,54.520,5.410",,,,,,,,
"162,the,60.300,60.470,0.170,0.000,54.520,5.780",,,,,,,,
"163,Mechan,60.470,60.830,0.360,0.000,54.520,5.950",,,,,,,,
"164,icus,60.830,61.130,0.300,0.000,54.520,6.310",,,,,,,,
"165,has,61.130,61.260,0.130,0.000,54.520,6.610",,,,,,,,
"166,catalog,61.260,61.690,0.430,0.000,54.520,6.740",,,,,,,,
"167,ed,61.690,61.800,0.110,0.000,62.180,-0.490",,,,,,,,
"168,and,61.800,61.980,0.180,0.000,62.180,-0.380",,,,,,,,
"169,never,61.980,62.390,0.410,0.000,62.180,-0.200",,,,,,,,
"170,adequately,62.390,62.990,0.600,0.000,62.180,0.210",,,,,,,,
"171,explained,62.990,63.420,0.430,0.000,62.180,0.810",,,,,,,,
"172,That,64.040,64.120,0.080,0.620,64.120,-0.080",,,,,,,,
"173,'s,64.120,64.210,0.090,0.000,64.120,0.000",,,,,,,,
"174,before,64.210,64.600,0.390,0.000,64.120,0.090",,,,,,,,
"175,anything,64.600,65.240,0.640,0.000,65.280,-0.680",,,,,,,,
"176,in,65.240,65.410,0.170,0.000,65.280,-0.040",,,,,,,,
"177,the,65.410,65.740,0.330,0.000,65.280,0.130",,,,,,,,
"178,jungle,65.740,66.120,0.380,0.000,65.280,0.460",,,,,,,,
"179,decides,66.120,66.680,0.560,0.000,65.280,0.840",,,,,,,,
"180,to,66.680,66.840,0.160,0.000,65.280,1.400",,,,,,,,
"181,engage,66.840,67.320,0.480,0.000,65.280,1.560",,,,,,,,
"182,ac,68.120,68.280,0.160,0.800,68.080,0.040",,,,,,,,
"183,an,68.280,68.320,0.040,0.000,68.080,0.200",,,,,,,,
"184,devil,68.320,68.840,0.520,0.000,68.080,0.240",,,,,,,,
"185,ants,68.980,69.270,0.290,0.140,69.300,-0.320",,,,,,,,
"186,dissolve,69.270,69.850,0.580,0.000,69.300,-0.030",,,,,,,,
"187,flesh,69.850,70.210,0.360,0.000,69.300,0.550",,,,,,,,
"188,faster,70.210,70.750,0.540,0.000,69.300,0.910",,,,,,,,
"189,than,70.750,70.940,0.190,0.000,69.300,1.450",,,,,,,,
"190,combat,70.940,71.380,0.440,0.000,69.300,1.640",,,,,,,,
"191,grade,71.450,71.800,0.350,0.070,69.300,2.150",,,,,,,,
"192,acid,71.800,72.100,0.300,0.000,69.300,2.500",,,,,,,,
"193,Cat,72.860,73.000,0.140,0.760,72.880,-0.020",,,,,,,,
"194,ac,73.000,73.030,0.030,0.000,72.880,0.120",,,,,,,,
"195,an,73.030,73.160,0.130,0.000,72.880,0.150",,,,,,,,
"196,devil,73.160,73.560,0.400,0.000,72.880,0.280",,,,,,,,
"197,itself,73.560,74.030,0.470,0.000,72.880,0.680",,,,,,,,
"198,six,74.230,74.570,0.340,0.200,74.640,-0.410",,,,,,,,
"199,limbs,74.570,75.160,0.590,0.000,74.640,-0.070",,,,,,,,
"200,ch,75.490,75.540,0.050,0.330,75.820,-0.330",,,,,,,,
"201,it,75.540,75.680,0.140,0.000,75.820,-0.280",,,,,,,,
"202,in,75.680,75.820,0.140,0.000,75.820,-0.140",,,,,,,,
"203,thick,75.820,76.180,0.360,0.000,75.820,0.000",,,,,,,,
"204,enough,76.180,76.610,0.430,0.000,75.820,0.360",,,,,,,,
"205,to,76.610,76.750,0.140,0.000,75.820,0.790",,,,,,,,
"206,deflect,76.750,77.250,0.500,0.000,75.820,0.930",,,,,,,,
"207,small,77.250,77.610,0.360,0.000,75.820,1.430",,,,,,,,
"208,arms,77.610,77.890,0.280,0.000,75.820,1.790",,,,,,,,
"209,fire,77.890,78.170,0.280,0.000,75.820,2.070",,,,,,,,
"210,ts,78.700,78.780,0.080,0.530,75.820,2.880",,,,,,,,
"211,by,78.780,78.860,0.080,0.000,75.820,2.960",,,,,,,,
"212,thermal,78.860,79.240,0.380,0.000,75.820,3.040",,,,,,,,
"213,signature,79.240,79.770,0.530,0.000,75.820,3.420",,,,,,,,
"214,ang,80.560,80.650,0.090,0.790,80.520,0.040",,,,,,,,
"215,ler,80.650,80.730,0.080,0.000,80.520,0.130",,,,,,,,
"216,plants,80.730,81.120,0.390,0.000,80.520,0.210",,,,,,,,
"217,drop,81.120,81.430,0.310,0.000,80.520,0.600",,,,,,,,
"218,tend,81.430,81.740,0.310,0.000,80.520,0.910",,,,,,,,
"219,rils,81.740,82.050,0.310,0.000,80.520,1.220",,,,,,,,
"220,that,82.050,82.360,0.310,0.000,80.520,1.530",,,,,,,,
"221,sever,82.360,82.750,0.390,0.000,82.880,-0.520",,,,,,,,
"222,limbs,82.750,83.190,0.440,0.000,82.880,-0.130",,,,,,,,
"223,before,83.190,83.610,0.420,0.000,82.880,0.310",,,,,,,,
"224,the,83.610,83.840,0.230,0.000,82.880,0.730",,,,,,,,
"225,soldier,83.840,84.390,0.550,0.000,82.880,0.960",,,,,,,,
"226,registers,84.390,85.160,0.770,0.000,82.880,1.510",,,,,,,,
"227,contact,85.160,85.650,0.490,0.000,82.880,2.280",,,,,,,,
"228,My,86.620,86.640,0.020,0.970,86.440,0.180",,,,,,,,
"229,ra,86.640,86.760,0.120,0.000,86.440,0.200",,,,,,,,
"230,land,86.760,87.040,0.280,0.000,86.440,0.320",,,,,,,,
"231,sharks,87.040,87.440,0.400,0.000,86.440,0.600",,,,,,,,
"232,track,87.440,87.850,0.410,0.000,86.440,1.000",,,,,,,,
"233,ground,87.850,88.230,0.380,0.000,86.440,1.410",,,,,,,,
"234,vibration,88.230,88.860,0.630,0.000,86.440,1.790",,,,,,,,
"235,Every,89.700,89.860,0.160,0.840,89.680,0.020",,,,,,,,
"236,shadow,89.860,89.980,0.120,0.000,89.680,0.180",,,,,,,,
"237,has,89.980,90.240,0.260,0.000,89.680,0.300",,,,,,,,
"238,been,90.240,90.550,0.310,0.000,89.680,0.560",,,,,,,,
"239,occup,90.550,91.070,0.520,0.000,89.680,0.870",,,,,,,,
"240,ying,91.070,91.280,0.210,0.000,89.680,1.390",,,,,,,,
"241,it,91.280,91.440,0.160,0.000,89.680,1.600",,,,,,,,
"242,longer,91.440,91.930,0.490,0.000,89.680,1.760",,,,,,,,
"243,than,91.930,92.330,0.400,0.000,89.680,2.250",,,,,,,,
"244,any,92.330,92.500,0.170,0.000,89.680,2.650",,,,,,,,
"245,patrol,92.500,92.990,0.490,0.000,92.820,-0.320",,,,,,,,
"246,has,92.990,93.230,0.240,0.000,92.820,0.170",,,,,,,,
"247,been,93.230,93.560,0.330,0.000,92.820,0.410",,,,,,,,
"248,searching,93.560,94.300,0.740,0.000,92.820,0.740",,,,,,,,
"249,it,94.300,94.530,0.230,0.000,92.820,1.480",,,,,,,,
"250,Forces,94.840,95.380,0.540,0.310,95.220,-0.380",,,,,,,,
"251,without,95.380,95.850,0.470,0.000,95.220,0.160",,,,,,,,
"252,Cat,95.850,96.210,0.360,0.000,95.220,0.630",,,,,,,,
"253,ac,96.210,96.270,0.060,0.000,95.220,0.990",,,,,,,,
"254,an,96.270,96.510,0.240,0.000,95.220,1.050",,,,,,,,
"255,born,96.540,96.840,0.300,0.030,95.220,1.320",,,,,,,,
"256,soldiers,96.840,97.510,0.670,0.000,97.820,-0.980",,,,,,,,
"257,operate,97.510,98.090,0.580,0.000,97.820,-0.310",,,,,,,,
"258,at,98.090,98.250,0.160,0.000,97.820,0.270",,,,,,,,
"259,a,98.250,98.320,0.070,0.000,97.820,0.430",,,,,,,,
"260,deficit,98.320,99.210,0.890,0.000,99.400,-1.080",,,,,,,,
"261,that,99.210,99.240,0.030,0.000,99.400,-0.190",,,,,,,,
"262,no,99.240,99.440,0.200,0.000,99.400,-0.160",,,,,,,,
"263,amount,99.440,99.860,0.420,0.000,99.400,0.040",,,,,,,,
"264,of,99.860,99.890,0.030,0.000,99.400,0.460",,,,,,,,
"265,preparation,99.890,100.620,0.730,0.000,99.400,0.490",,,,,,,,
"266,closes,100.620,101.050,0.430,0.000,99.400,1.220",,,,,,,,
"267,The,101.840,101.880,0.040,0.790,101.860,-0.020",,,,,,,,
"268,jungle,101.880,102.000,0.120,0.000,101.860,0.020",,,,,,,,
"269,doesn,102.000,102.240,0.240,0.000,101.860,0.140",,,,,,,,
"270,'t,102.240,102.380,0.140,0.000,101.860,0.380",,,,,,,,
"271,tele,102.380,102.670,0.290,0.000,101.860,0.520",,,,,,,,
"272,graph,102.670,103.030,0.360,0.000,101.860,0.810",,,,,,,,
"273,its,103.030,103.240,0.210,0.000,101.860,1.170",,,,,,,,
"274,threats,103.240,103.770,0.530,0.000,101.860,1.380",,,,,,,,
"275,It,104.480,104.640,0.160,0.710,104.540,-0.060",,,,,,,,
"276,withhold,104.640,104.710,0.070,0.000,104.540,0.100",,,,,,,,
"277,s,104.710,104.780,0.070,0.000,104.540,0.170",,,,,,,,
"278,them,104.780,105.070,0.290,0.000,104.540,0.240",,,,,,,,
"279,until,105.070,105.420,0.350,0.000,104.540,0.530",,,,,,,,
"280,they,105.420,105.850,0.430,0.000,104.540,0.880",,,,,,,,
"281,'re,105.850,105.930,0.080,0.000,104.540,1.310",,,,,,,,
"282,already,105.930,106.430,0.500,0.000,106.700,-0.770",,,,,,,,
"283,past,106.430,106.720,0.290,0.000,106.700,-0.270",,,,,,,,
"284,the,106.720,106.930,0.210,0.000,106.700,0.020",,,,,,,,
"285,point,106.930,107.360,0.430,0.000,106.700,0.230",,,,,,,,
"286,of,107.360,107.430,0.070,0.000,106.700,0.660",,,,,,,,
"287,response,107.430,108.000,0.570,0.000,106.700,0.730",,,,,,,,
"288,Cat,108.930,108.940,0.010,0.930,108.760,0.170",,,,,,,,
"289,ac,108.940,109.040,0.100,0.000,108.760,0.180",,,,,,,,
"290,an,109.040,109.140,0.100,0.000,108.760,0.280",,,,,,,,
"291,reg,109.140,109.320,0.180,0.000,108.760,0.380",,,,,,,,
"292,iments,109.320,109.620,0.300,0.000,108.760,0.560",,,,,,,,
"293,work,109.620,109.850,0.230,0.000,108.760,0.860",,,,,,,,
"294,in,109.850,109.930,0.080,0.000,108.760,1.090",,,,,,,,
"295,that,109.930,110.150,0.220,0.000,108.760,1.170",,,,,,,,
"296,environment,110.150,110.760,0.610,0.000,108.760,1.390",,,,,,,,
"297,because,110.760,111.170,0.410,0.000,108.760,2.000",,,,,,,,
"298,they,111.170,111.410,0.240,0.000,108.760,2.410",,,,,,,,
"299,grew,111.410,111.660,0.250,0.000,108.760,2.650",,,,,,,,
"300,up,111.660,111.740,0.080,0.000,108.760,2.900",,,,,,,,
"301,treating,111.740,112.210,0.470,0.000,108.760,2.980",,,,,,,,
"302,survival,112.210,112.720,0.510,0.000,108.760,3.450",,,,,,,,
"303,as,112.720,112.970,0.250,0.000,108.760,3.960",,,,,,,,
"304,a,112.970,113.160,0.190,0.000,108.760,4.210",,,,,,,,
"305,practical,113.160,113.800,0.640,0.000,108.760,4.400",,,,,,,,
"306,discipline,113.800,114.720,0.920,0.000,114.260,-0.460",,,,,,,,
"307,rather,114.720,115.170,0.450,0.000,115.200,-0.480",,,,,,,,
"308,than,115.170,115.470,0.300,0.000,115.200,-0.030",,,,,,,,
"309,an,115.470,115.620,0.150,0.000,115.200,0.270",,,,,,,,
"310,expected,115.620,116.300,0.680,0.000,115.200,0.420",,,,,,,,
"311,outcome,116.300,116.740,0.440,0.000,115.200,1.100",,,,,,,,
"312,For,116.980,117.200,0.220,0.240,117.460,-0.480",,,,,,,,
"313,everyone,117.200,117.810,0.610,0.000,117.460,-0.260",,,,,,,,
"314,else,117.810,118.110,0.300,0.000,117.460,0.350",,,,,,,,
"315,the,118.350,118.550,0.200,0.240,118.620,-0.270",,,,,,,,
"316,mission,118.550,119.180,0.630,0.000,118.620,-0.070",,,,,,,,
"317,doesn,119.180,119.630,0.450,0.000,118.620,0.560",,,,,,,,
"318,'t,119.630,119.860,0.230,0.000,118.620,1.010",,,,,,,,
"319,fail,119.860,120.210,0.350,0.000,120.420,-0.560",,,,,,,,
"320,on,120.210,120.350,0.140,0.000,120.420,-0.210",,,,,,,,
"321,Cat,120.350,120.620,0.270,0.000,120.420,-0.070",,,,,,,,
"322,ac,120.620,120.800,0.180,0.000,120.420,0.200",,,,,,,,
"323,an,120.800,121.260,0.460,0.000,120.420,0.380",,,,,,,,
"324,The,121.600,121.760,0.160,0.340,121.660,-0.060",,,,,,,,
"325,jungle,121.760,121.900,0.140,0.000,121.660,0.100",,,,,,,,
"326,absorbs,121.900,122.400,0.500,0.000,121.660,0.240",,,,,,,,
"327,it,122.400,122.540,0.140,0.000,121.660,0.740",,,,,,,,
"328,and,122.540,122.750,0.210,0.000,121.660,0.880",,,,,,,,
