(Index),idx,text,startSec,endSec,durationSec,gapToPrevSec,nearestSilenceEndSec,smearSec
"1879,a,688.300,688.470,0.170,0.000,687.100,1.200",,,,,,,,
"1880,hard,688.470,688.880,0.410,0.000,687.100,1.370",,,,,,,,
"1881,night,688.880,689.140,0.260,0.000,687.100,1.780",,,,,,,,
"1882,their,689.660,689.820,0.160,0.520,689.640,0.020",,,,,,,,
"1883,attention,689.820,690.250,0.430,0.000,689.640,0.180",,,,,,,,
"1884,is,690.250,690.310,0.060,0.000,689.640,0.610",,,,,,,,
"1885,different,690.310,690.960,0.650,0.000,689.640,0.670",,,,,,,,
"1886,from,690.960,691.000,0.040,0.000,689.640,1.320",,,,,,,,
"1887,what,691.000,691.150,0.150,0.000,689.640,1.360",,,,,,,,
"1888,they,691.150,691.340,0.190,0.000,689.640,1.510",,,,,,,,
"1889,give,691.340,691.530,0.190,0.000,689.640,1.700",,,,,,,,
"1890,anyone,691.530,691.820,0.290,0.000,689.640,1.890",,,,,,,,
"1891,else,691.820,692.010,0.190,0.000,689.640,2.180",,,,,,,,
"1892,You,692.220,692.620,0.400,0.210,693.520,-1.300",,,,,,,,
"1893,did,692.620,692.900,0.280,0.000,693.520,-0.900",,,,,,,,
"1894,not,692.900,693.200,0.300,0.000,693.520,-0.620",,,,,,,,
"1895,ask,693.200,693.730,0.530,0.000,693.520,-0.320",,,,,,,,
"1896,for,693.730,693.920,0.190,0.000,693.520,0.210",,,,,,,,
"1897,this,693.920,694.370,0.450,0.000,693.520,0.400",,,,,,,,
"1898,You,694.720,695.270,0.550,0.350,695.120,-0.400",,,,,,,,
"1899,are,695.270,695.540,0.270,0.000,695.120,0.150",,,,,,,,
"1900,sure,695.540,695.820,0.280,0.000,695.120,0.420",,,,,,,,
"1901,when,695.820,696.090,0.270,0.000,695.120,0.700",,,,,,,,
"1902,it,696.090,696.240,0.150,0.000,695.120,0.970",,,,,,,,
"1903,started,696.240,696.930,0.690,0.000,697.540,-1.300",,,,,,,,
"1904,The,696.960,697.170,0.210,0.030,697.540,-0.580",,,,,,,,
"1905,weight,697.170,697.560,0.390,0.000,697.540,-0.370",,,,,,,,
"1906,of,697.560,697.710,0.150,0.000,697.540,0.020",,,,,,,,
"1907,it,697.710,697.840,0.130,0.000,697.540,0.170",,,,,,,,
"1908,is,697.840,697.980,0.140,0.000,697.540,0.300",,,,,,,,
"1909,not,697.980,698.190,0.210,0.000,697.540,0.440",,,,,,,,
"1910,the,698.190,698.400,0.210,0.000,697.540,0.650",,,,,,,,
"1911,same,698.400,698.680,0.280,0.000,697.540,0.860",,,,,,,,
"1912,as,698.680,698.840,0.160,0.000,697.540,1.140",,,,,,,,
"1913,the,698.840,699.030,0.190,0.000,697.540,1.300",,,,,,,,
"1914,fear,699.030,699.290,0.260,0.000,697.540,1.490",,,,,,,,
"1915,from,699.290,699.690,0.400,0.000,697.540,1.750",,,,,,,,
"1916,your,699.690,699.870,0.180,0.000,697.540,2.150",,,,,,,,
"1917,younger,699.870,700.360,0.490,0.000,697.540,2.330",,,,,,,,
"1918,years,700.360,700.710,0.350,0.000,697.540,2.820",,,,,,,,
"1919,That,701.500,701.740,0.240,0.790,701.580,-0.080",,,,,,,,
"1920,fear,701.740,702.140,0.400,0.000,701.580,0.160",,,,,,,,
"1921,was,702.140,702.390,0.250,0.000,701.580,0.560",,,,,,,,
"1922,about,702.390,702.820,0.430,0.000,701.580,0.810",,,,,,,,
"1923,your,702.820,703.150,0.330,0.000,701.580,1.240",,,,,,,,
"1924,own,703.150,703.560,0.410,0.000,703.820,-0.670",,,,,,,,
"1925,body,703.560,703.770,0.210,0.000,703.820,-0.260",,,,,,,,
"1926,This,704.000,704.340,0.340,0.230,703.820,0.180",,,,,,,,
"1927,sits,704.340,704.680,0.340,0.000,703.820,0.520",,,,,,,,
"1928,differently,704.680,705.620,0.940,0.000,705.660,-0.980",,,,,,,,
"1929,It,705.880,706.060,0.180,0.260,705.660,0.220",,,,,,,,
"1930,is,706.060,706.290,0.230,0.000,705.660,0.400",,,,,,,,
"1931,about,706.290,706.710,0.420,0.000,707.840,-1.550",,,,,,,,
"1932,theirs,706.710,707.140,0.430,0.000,707.840,-1.130",,,,,,,,
"1933,Your,707.380,708.100,0.720,0.240,707.840,-0.460",,,,,,,,
"1934,youngest,708.100,708.430,0.330,0.000,707.840,0.260",,,,,,,,
"1935,scout,708.430,708.860,0.430,0.000,709.160,-0.730",,,,,,,,
"1936,is,708.860,709.140,0.280,0.000,709.160,-0.300",,,,,,,,
"1937,Fen,709.140,709.280,0.140,0.000,709.160,-0.020",,,,,,,,
"1938,He,709.660,710.610,0.950,0.380,710.480,-0.820",,,,,,,,
"1939,has,710.610,710.740,0.130,0.000,710.480,0.130",,,,,,,,
"1940,the,710.740,710.920,0.180,0.000,710.480,0.260",,,,,,,,
"1941,instincts,710.920,711.430,0.510,0.000,710.480,0.440",,,,,,,,
"1942,but,711.590,711.930,0.340,0.160,711.760,-0.170",,,,,,,,
"1943,his,711.930,712.330,0.400,0.000,711.760,0.170",,,,,,,,
"1944,feet,712.330,712.450,0.120,0.000,711.760,0.570",,,,,,,,
"1945,carry,712.450,712.870,0.420,0.000,711.760,0.690",,,,,,,,
"1946,his,712.870,713.040,0.170,0.000,711.760,1.110",,,,,,,,
"1947,excitement,713.040,713.780,0.740,0.000,711.760,1.280",,,,,,,,
"1948,on,713.780,713.960,0.180,0.000,711.760,2.020",,,,,,,,
"1949,runs,713.960,714.220,0.260,0.000,714.760,-0.800",,,,,,,,
"1950,Too,714.430,715.020,0.590,0.210,714.760,-0.330",,,,,,,,
"1951,quick,715.020,715.070,0.050,0.000,714.760,0.260",,,,,,,,
"1952,consistently,715.160,716.040,0.880,0.090,714.760,0.400",,,,,,,,
"1953,you,716.160,716.610,0.450,0.120,716.560,-0.400",,,,,,,,
"1954,watch,716.610,716.880,0.270,0.000,716.560,0.050",,,,,,,,
"1955,him,716.880,716.990,0.110,0.000,716.560,0.320",,,,,,,,
"1956,for,716.990,717.300,0.310,0.000,716.560,0.430",,,,,,,,
"1957,two,717.300,717.540,0.240,0.000,716.560,0.740",,,,,,,,
"1958,full,717.540,717.820,0.280,0.000,716.560,0.980",,,,,,,,
"1959,seasons,717.900,718.310,0.410,0.080,716.560,1.340",,,,,,,,
"1960,and,718.310,718.520,0.210,0.000,716.560,1.750",,,,,,,,
"1961,say,718.520,719.170,0.650,0.000,716.560,1.960",,,,,,,,
"1962,almost,719.170,719.240,0.070,0.000,716.560,2.610",,,,,,,,
"1963,nothing,719.240,719.670,0.430,0.000,720.320,-1.080",,,,,,,,
"1964,You,719.880,720.090,0.210,0.210,720.320,-0.440",,,,,,,,
"1965,let,720.090,720.300,0.210,0.000,720.320,-0.230",,,,,,,,
"1966,him,720.300,720.510,0.210,0.000,720.320,-0.020",,,,,,,,
"1967,see,720.510,720.720,0.210,0.000,720.320,0.190",,,,,,,,
"1968,the,720.720,720.930,0.210,0.000,720.320,0.400",,,,,,,,
"1969,contrast,720.930,721.590,0.660,0.000,720.320,0.610",,,,,,,,
"1970,Then,721.970,721.990,0.020,0.380,722.240,-0.270",,,,,,,,
"1971,one,722.130,722.390,0.260,0.140,722.240,-0.110",,,,,,,,
"1972,evening,722.390,722.810,0.420,0.000,722.240,0.150",,,,,,,,
"1973,before,722.810,723.340,0.530,0.000,722.240,0.570",,,,,,,,
"1974,run,723.340,723.780,0.440,0.000,722.240,1.100",,,,,,,,
"1975,you,723.800,723.940,0.140,0.020,722.240,1.560",,,,,,,,
"1976,tell,723.940,724.120,0.180,0.000,722.240,1.700",,,,,,,,
"1977,him,724.120,724.330,0.210,0.000,722.240,1.880",,,,,,,,
"1978,plain,724.330,724.710,0.380,0.000,722.240,2.090",,,,,,,,
"1979,ly,724.710,724.860,0.150,0.000,725.140,-0.430",,,,,,,,
"1980,slow,725.020,725.470,0.450,0.160,725.140,-0.120",,,,,,,,
"1981,is,725.470,725.540,0.070,0.000,725.140,0.330",,,,,,,,
"1982,not,725.540,725.690,0.150,0.000,725.140,0.400",,,,,,,,
"1983,about,725.690,726.070,0.380,0.000,725.140,0.550",,,,,,,,
"1984,the,726.070,726.290,0.220,0.000,725.140,0.930",,,,,,,,
"1985,danger,726.290,726.740,0.450,0.000,725.140,1.150",,,,,,,,
"1986,being,726.740,727.160,0.420,0.000,725.140,1.600",,,,,,,,
"1987,less,727.160,727.420,0.260,0.000,728.180,-1.020",,,,,,,,
"1988,Slow,727.640,727.850,0.210,0.220,728.180,-0.540",,,,,,,,
"1989,is,727.850,728.270,0.420,0.000,728.180,-0.330",,,,,,,,
"1990,about,728.270,728.470,0.200,0.000,728.180,0.090",,,,,,,,
"1991,being,728.470,728.850,0.380,0.000,728.180,0.290",,,,,,,,
"1992,harder,728.850,729.290,0.440,0.000,728.180,0.670",,,,,,,,
"1993,to,729.290,729.430,0.140,0.000,728.180,1.110",,,,,,,,
"1994,detect,729.430,730.080,0.650,0.000,728.180,1.250",,,,,,,,
"1995,after,731.660,731.740,0.080,1.580,731.760,-0.100",,,,,,,,
"1996,the,731.740,731.750,0.010,0.000,731.760,-0.020",,,,,,,,
"1997,decision,731.750,732.180,0.430,0.000,731.760,-0.010",,,,,,,,
"1998,has,732.180,733.080,0.900,0.000,731.760,0.420",,,,,,,,
"1999,already,733.080,733.370,0.290,0.000,731.760,1.320",,,,,,,,
"2000,been,733.370,733.730,0.360,0.000,731.760,1.610",,,,,,,,
"2001,made,733.730,734.090,0.360,0.000,731.760,1.970",,,,,,,,
"2002,Before,734.360,734.960,0.600,0.270,734.860,-0.500",,,,,,,,
"2003,that,734.960,735.240,0.280,0.000,734.860,0.100",,,,,,,,
"2004,moment,735.240,735.820,0.580,0.000,736.060,-0.820",,,,,,,,
"2005,slow,735.980,736.340,0.360,0.160,736.060,-0.080",,,,,,,,
"2006,is,736.340,736.520,0.180,0.000,736.060,0.280",,,,,,,,
"2007,the,736.520,736.820,0.300,0.000,736.060,0.460",,,,,,,,
"2008,sharp,736.820,736.970,0.150,0.000,736.060,0.760",,,,,,,,
"2009,est,736.970,737.180,0.210,0.000,736.060,0.910",,,,,,,,
"2010,thing,737.180,737.340,0.160,0.000,736.060,1.120",,,,,,,,
"2011,you,737.420,737.640,0.220,0.080,736.060,1.360",,,,,,,,
"2012,have,737.640,738.040,0.400,0.000,738.440,-0.800",,,,,,,,
"2013,On,738.210,738.740,0.530,0.170,738.440,-0.230",,,,,,,,
"2014,the,738.740,738.770,0.030,0.000,738.440,0.300",,,,,,,,
"2015,next,738.770,739.120,0.350,0.000,738.440,0.330",,,,,,,,
"2016,run,739.120,739.380,0.260,0.000,738.440,0.680",,,,,,,,
"2017,he,739.380,739.550,0.170,0.000,738.440,0.940",,,,,,,,
"2018,slows,739.550,739.990,0.440,0.000,740.380,-0.830",,,,,,,,
"2019,Not,740.250,740.510,0.260,0.260,740.380,-0.130",,,,,,,,
"2020,completely,740.510,741.490,0.980,0.000,741.860,-1.350",,,,,,,,
"2021,But,741.740,741.910,0.170,0.250,741.860,-0.120",,,,,,,,
"2022,you,741.910,742.040,0.130,0.000,741.860,0.050",,,,,,,,
"2023,can,742.040,742.190,0.150,0.000,741.860,0.180",,,,,,,,
"2024,see,742.190,742.360,0.170,0.000,741.860,0.330",,,,,,,,
"2025,it,742.360,742.440,0.080,0.000,741.860,0.500",,,,,,,,
"2026,You,742.630,743.300,0.670,0.190,743.740,-1.110",,,,,,,,
"2027,remember,743.300,744.190,0.890,0.000,743.740,-0.440",,,,,,,,
"2028,D,744.190,744.340,0.150,0.000,743.740,0.450",,,,,,,,
"2029,ure,744.340,744.420,0.080,0.000,743.740,0.600",,,,,,,,
"2030,tte,744.420,744.590,0.170,0.000,743.740,0.680",,,,,,,,
"2031,'s,744.590,744.730,0.140,0.000,743.740,0.850",,,,,,,,
"2032,hand,744.730,744.960,0.230,0.000,743.740,0.990",,,,,,,,
"2033,on,744.960,745.100,0.140,0.000,743.740,1.220",,,,,,,,
"2034,your,745.100,745.350,0.250,0.000,743.740,1.360",,,,,,,,
"2035,shoulder,745.350,745.860,0.510,0.000,743.740,1.610",,,,,,,,
"2036,over,745.860,746.110,0.250,0.000,743.740,2.120",,,,,,,,
"2037,the,746.110,746.520,0.410,0.000,743.740,2.370",,,,,,,,
"2038,dropped,746.520,746.740,0.220,0.000,743.740,2.780",,,,,,,,
"2039,torch,746.740,747.060,0.320,0.000,748.000,-1.260",,,,,,,,
"2040,You,747.270,747.460,0.190,0.210,748.000,-0.730",,,,,,,,
"2041,remember,747.460,747.950,0.490,0.000,748.000,-0.540",,,,,,,,
"2042,Kor,747.950,748.140,0.190,0.000,748.000,-0.050",,,,,,,,
"2043,ik,748.140,748.260,0.120,0.000,748.000,0.140",,,,,,,,
"2044,stopping,748.260,748.880,0.620,0.000,748.000,0.260",,,,,,,,
"2045,half,748.880,749.020,0.140,0.000,748.000,0.880",,,,,,,,
"2046,a,749.020,749.250,0.230,0.000,748.000,1.020",,,,,,,,
"2047,step,749.250,749.330,0.080,0.000,748.000,1.250",,,,,,,,
"2048,after,749.330,749.670,0.340,0.000,748.000,1.330",,,,,,,,
"2049,you,749.670,749.840,0.170,0.000,748.000,1.670",,,,,,,,
"2050,in,749.840,749.960,0.120,0.000,748.000,1.840",,,,,,,,
"2051,the,749.960,750.150,0.190,0.000,748.000,1.960",,,,,,,,
"2052,dark,750.150,750.390,0.240,0.000,748.000,2.150",,,,,,,,
"2053,word,751.180,751.260,0.080,0.790,751.500,-0.320",,,,,,,,
"2054,less,751.260,751.430,0.170,0.000,751.500,-0.240",,,,,,,,
"2055,confirmation,751.430,751.700,0.270,0.000,751.500,-0.070",,,,,,,,
"2056,that,751.700,752.580,0.880,0.000,751.500,0.200",,,,,,,,
"2057,your,752.580,752.710,0.130,0.000,751.500,1.080",,,,,,,,
"2058,nose,752.710,752.930,0.220,0.000,751.500,1.210",,,,,,,,
"2059,had,752.930,753.130,0.200,0.000,751.500,1.430",,,,,,,,
"2060,caught,753.130,753.490,0.360,0.000,751.500,1.630",,,,,,,,
"2061,something,753.490,754.050,0.560,0.000,751.500,1.990",,,,,,,,
"2062,real,754.050,754.300,0.250,0.000,751.500,2.550",,,,,,,,
"2063,things,755.340,755.420,0.080,1.040,755.720,-0.380",,,,,,,,
"2064,that,755.420,755.640,0.220,0.000,755.720,-0.300",,,,,,,,
"2065,kept,755.640,755.850,0.210,0.000,755.720,-0.080",,,,,,,,
"2066,you,755.850,756.410,0.560,0.000,755.720,0.130",,,,,,,,
"2067,alive,756.410,756.760,0.350,0.000,755.720,0.690",,,,,,,,
"2068,were,756.760,756.990,0.230,0.000,755.720,1.040",,,,,,,,
"2069,not,756.990,757.290,0.300,0.000,757.460,-0.470",,,,,,,,
"2070,only,757.290,757.580,0.290,0.000,757.460,-0.170",,,,,,,,
"2071,your,757.580,757.920,0.340,0.000,757.460,0.120",,,,,,,,
"2072,own,757.920,758.170,0.250,0.000,757.460,0.460",,,,,,,,
"2073,choices,758.170,758.760,0.590,0.000,757.460,0.710",,,,,,,,
"2074,They,759.210,759.490,0.280,0.450,759.760,-0.550",,,,,,,,
"2075,were,759.490,759.910,0.420,0.000,759.760,-0.270",,,,,,,,
"2076,built,759.910,760.230,0.320,0.000,759.760,0.150",,,,,,,,
"2077,into,760.230,760.540,0.310,0.000,759.760,0.470",,,,,,,,
"2078,you,760.540,760.860,0.320,0.000,759.760,0.780",,,,,,,,
"2079,by,760.860,761.300,0.440,0.000,759.760,1.100",,,,,,,,
"2080,people,761.300,761.440,0.140,0.000,759.760,1.540",,,,,,,,
"2081,who,761.440,761.660,0.220,0.000,759.760,1.680",,,,,,,,
"2082,made,761.740,761.910,0.170,0.080,759.760,1.980",,,,,,,,
"2083,room,761.910,762.150,0.240,0.000,759.760,2.150",,,,,,,,
"2084,for,762.150,762.350,0.200,0.000,759.760,2.390",,,,,,,,
"2085,you,762.350,762.380,0.030,0.000,759.760,2.590",,,,,,,,
"2086,to,762.380,762.640,0.260,0.000,759.760,2.620",,,,,,,,
"2087,learn,762.640,763.080,0.440,0.000,759.760,2.880",,,,,,,,
"2088,without,763.080,763.390,0.310,0.000,763.500,-0.420",,,,,,,,
"2089,killing,763.390,763.830,0.440,0.000,763.500,-0.110",,,,,,,,
"2090,your,763.830,764.080,0.250,0.000,763.500,0.330",,,,,,,,
"2091,willingness,764.080,764.770,0.690,0.000,763.500,0.580",,,,,,,,
"2092,to,764.770,764.960,0.190,0.000,763.500,1.270",,,,,,,,
"2093,try,764.960,765.070,0.110,0.000,763.500,1.460",,,,,,,,
"2094,You,765.270,765.810,0.540,0.200,766.460,-1.190",,,,,,,,
"2095,try,765.810,766.040,0.230,0.000,766.460,-0.650",,,,,,,,
"2096,to,766.040,766.280,0.240,0.000,766.460,-0.420",,,,,,,,
"2097,build,766.280,766.810,0.530,0.000,766.460,-0.180",,,,,,,,
"2098,that,766.810,767.620,0.810,0.000,766.460,0.350",,,,,,,,
"2099,same,767.620,767.740,0.120,0.000,766.460,1.160",,,,,,,,
"2100,room,767.740,767.980,0.240,0.000,766.460,1.280",,,,,,,,
"2101,for,768.060,768.200,0.140,0.080,766.460,1.600",,,,,,,,
"2102,Fen,768.200,768.420,0.220,0.000,769.040,-0.840",,,,,,,,
"2103,You,768.530,768.650,0.120,0.110,769.040,-0.510",,,,,,,,
"2104,do,768.650,769.010,0.360,0.000,769.040,-0.390",,,,,,,,
"2105,not,769.010,769.400,0.390,0.000,769.040,-0.030",,,,,,,,
"2106,always,769.400,769.680,0.280,0.000,769.040,0.360",,,,,,,,
"2107,manage,769.680,770.150,0.470,0.000,769.040,0.640",,,,,,,,
"2108,it,770.150,770.280,0.130,0.000,771.020,-0.870",,,,,,,,
"2109,Some,770.520,770.800,0.280,0.240,771.020,-0.500",,,,,,,,
"2110,nights,770.800,771.280,0.480,0.000,771.020,-0.220",,,,,,,,
"2111,the,771.500,772.110,0.610,0.220,771.020,0.480",,,,,,,,
"2112,danger,772.110,772.130,0.020,0.000,771.020,1.090",,,,,,,,
"2113,is,772.130,772.240,0.110,0.000,771.020,1.110",,,,,,,,
"2114,too,772.240,772.550,0.310,0.000,771.020,1.220",,,,,,,,
"2115,close,772.550,772.780,0.230,0.000,771.020,1.530",,,,,,,,
"2116,and,772.940,773.180,0.240,0.160,773.500,-0.560",,,,,,,,
"2117,you,773.180,773.670,0.490,0.000,773.500,-0.320",,,,,,,,
"2118,have,773.670,773.900,0.230,0.000,773.500,0.170",,,,,,,,
"2119,to,773.900,773.940,0.040,0.000,773.500,0.400",,,,,,,,
"2120,be,773.940,774.060,0.120,0.000,773.500,0.440",,,,,,,,
"2121,hard,774.060,774.320,0.260,0.000,773.500,0.560",,,,,,,,
"2122,with,774.320,774.520,0.200,0.000,773.500,0.820",,,,,,,,
"2123,them,774.520,774.730,0.210,0.000,773.500,1.020",,,,,,,,
"2124,in,774.730,774.830,0.100,0.000,773.500,1.230",,,,,,,,
"2125,ways,774.830,775.040,0.210,0.000,773.500,1.330",,,,,,,,
"2126,you,775.040,775.200,0.160,0.000,773.500,1.540",,,,,,,,
"2127,regret,775.200,775.470,0.270,0.000,773.500,1.700",,,,,,,,
"2128,by,775.470,775.620,0.150,0.000,775.880,-0.410",,,,,,,,
"2129,the,775.620,775.920,0.300,0.000,775.880,-0.260",,,,,,,,
"2130,time,775.920,776.040,0.120,0.000,775.880,0.040",,,,,,,,
"2131,you,776.040,776.150,0.110,0.000,775.880,0.160",,,,,,,,
"2132,are,776.150,776.310,0.160,0.000,775.880,0.270",,,,,,,,
"2133,sitting,776.310,776.690,0.380,0.000,775.880,0.430",,,,,,,,
"2134,at,776.690,776.790,0.100,0.000,775.880,0.810",,,,,,,,
"2135,the,776.790,776.950,0.160,0.000,775.880,0.910",,,,,,,,
"2136,fire,776.950,777.160,0.210,0.000,775.880,1.070",,,,,,,,
"2137,watching,777.160,777.590,0.430,0.000,775.880,1.280",,,,,,,,
"2138,their,777.590,777.860,0.270,0.000,775.880,1.710",,,,,,,,
"2139,faces,777.860,778.130,0.270,0.000,775.880,1.980",,,,,,,,
"2140,Every,778.670,779.620,0.950,0.540,779.960,-1.290",,,,,,,,
"2141,dawn,779.620,780.620,1.000,0.000,779.960,-0.340",,,,,,,,
"2142,is,780.620,781.320,0.700,0.000,781.200,-0.580",,,,,,,,
"2143,temporary,781.320,781.900,0.580,0.000,781.200,0.120",,,,,,,,
"2144,The,781.960,782.290,0.330,0.060,781.200,0.760",,,,,,,,
"2145,dark,782.290,782.730,0.440,0.000,781.200,1.090",,,,,,,,
"2146,comes,782.730,782.870,0.140,0.000,781.200,1.530",,,,,,,,
"2147,back,782.870,783.130,0.260,0.000,781.200,1.670",,,,,,,,
"2148,the,783.130,783.320,0.190,0.000,781.200,1.930",,,,,,,,
"2149,same,783.320,783.580,0.260,0.000,781.200,2.120",,,,,,,,
"2150,way,783.580,783.770,0.190,0.000,781.200,2.380",,,,,,,,
"2151,your,783.770,784.030,0.260,0.000,781.200,2.570",,,,,,,,
"2152,mother,784.030,784.420,0.390,0.000,781.200,2.830",,,,,,,,
"2153,fed,784.420,784.620,0.200,0.000,781.200,3.220",,,,,,,,
"2154,the,784.620,784.800,0.180,0.000,781.200,3.420",,,,,,,,
"2155,fire,784.800,785.060,0.260,0.000,781.200,3.600",,,,,,,,
"2156,Without,785.470,785.700,0.230,0.410,785.980,-0.510",,,,,,,,
"2157,announcement,785.700,786.480,0.780,0.000,785.980,-0.280",,,,,,,,
"2158,without,787.280,787.560,0.280,0.800,787.300,-0.020",,,,,,,,
"2159,end,787.560,787.850,0.290,0.000,787.300,0.260",,,,,,,,
"2160,Level,789.260,789.340,0.080,1.410,789.460,-0.200",,,,,,,,
"2161,7,789.340,789.980,0.640,0.000,789.460,-0.120",,,,,,,,
"2162,The,790.040,790.300,0.260,0.060,790.600,-0.560",,,,,,,,
"2163,one,790.300,790.660,0.360,0.000,790.600,-0.300",,,,,,,,
"2164,the,790.660,790.790,0.130,0.000,790.600,0.060",,,,,,,,
"2165,band,790.790,791.030,0.240,0.000,790.600,0.190",,,,,,,,
"2166,depends,791.030,791.550,0.520,0.000,790.600,0.430",,,,,,,,
"2167,on,791.550,791.690,0.140,0.000,790.600,0.950",,,,,,,,
"2168,You,791.940,792.300,0.360,0.250,792.380,-0.440",,,,,,,,
"2169,are,792.300,792.490,0.190,0.000,792.380,-0.080",,,,,,,,
"2170,41,792.490,793.030,0.540,0.000,792.380,0.110",,,,,,,,
"2171,There,793.400,793.780,0.380,0.370,794.920,-1.520",,,,,,,,
"2172,are,793.780,794.720,0.940,0.000,794.920,-1.140",,,,,,,,
"2173,children,794.720,794.850,0.130,0.000,794.920,-0.200",,,,,,,,
"2174,here,794.850,795.160,0.310,0.000,794.920,-0.070",,,,,,,,
"2175,who,795.160,795.430,0.270,0.000,794.920,0.240",,,,,,,,
"2176,have,795.430,795.800,0.370,0.000,794.920,0.510",,,,,,,,
"2177,never,795.800,796.360,0.560,0.000,794.920,0.880",,,,,,,,
"2178,known,796.360,796.760,0.400,0.000,794.920,1.440",,,,,,,,
"2179,a,796.760,796.810,0.050,0.000,794.920,1.840",,,,,,,,
"2180,night,796.810,797.050,0.240,0.000,794.920,1.890",,,,,,,,
"2181,where,797.050,797.470,0.420,0.000,794.920,2.130",,,,,,,,
"2182,someone,797.470,797.720,0.250,0.000,794.920,2.550",,,,,,,,
"2183,other,797.720,798.120,0.400,0.000,794.920,2.800",,,,,,,,
"2184,than,798.120,798.440,0.320,0.000,794.920,3.200",,,,,,,,
"2185,you,798.440,798.630,0.190,0.000,794.920,3.520",,,,,,,,
"2186,was,798.630,799.280,0.650,0.000,799.380,-0.750",,,,,,,,
"2187,the,799.280,799.620,0.340,0.000,799.380,-0.100",,,,,,,,
"2188,person,799.620,799.900,0.280,0.000,799.380,0.240",,,,,,,,
"2189,the,799.900,800.080,0.180,0.000,799.380,0.520",,,,,,,,
"2190,adults,800.080,800.490,0.410,0.000,799.380,0.700",,,,,,,,
"2191,looked,800.490,800.630,0.140,0.000,799.380,1.110",,,,,,,,
"2192,to,800.630,801.030,0.400,0.000,799.380,1.250",,,,,,,,
"2193,when,801.030,801.500,0.470,0.000,799.380,1.650",,,,,,,,
"2194,something,801.500,801.910,0.410,0.000,799.380,2.120",,,,,,,,
"2195,moved,801.910,802.250,0.340,0.000,799.380,2.530",,,,,,,,
"2196,at,802.250,802.380,0.130,0.000,799.380,2.870",,,,,,,,
"2197,the,802.380,802.620,0.240,0.000,799.380,3.000",,,,,,,,
"2198,perimeter,802.620,803.190,0.570,0.000,803.920,-1.300",,,,,,,,
"2199,That,803.390,803.650,0.260,0.200,803.920,-0.530",,,,,,,,
"2200,reaches,803.650,804.230,0.580,0.000,803.920,-0.270",,,,,,,,
"2201,you,804.230,804.340,0.110,0.000,803.920,0.310",,,,,,,,
"2202,one,804.340,804.650,0.310,0.000,803.920,0.420",,,,,,,,
"2203,morning,804.650,805.020,0.370,0.000,803.920,0.730",,,,,,,,
"2204,when,805.020,805.290,0.270,0.000,803.920,1.100",,,,,,,,
"2205,a,805.290,805.430,0.140,0.000,803.920,1.370",,,,,,,,
"2206,girl,805.430,805.650,0.220,0.000,803.920,1.510",,,,,,,,
"2207,of,805.650,806.040,0.390,0.000,803.920,1.730",,,,,,,,
"2208,about,806.040,806.080,0.040,0.000,803.920,2.120",,,,,,,,
"2209,nine,806.080,806.350,0.270,0.000,803.920,2.160",,,,,,,,
"2210,walks,806.350,806.670,0.320,0.000,803.920,2.430",,,,,,,,
"2211,to,806.670,806.810,0.140,0.000,803.920,2.750",,,,,,,,
"2212,you,806.810,807.000,0.190,0.000,803.920,2.890",,,,,,,,
"2213,at,807.000,807.140,0.140,0.000,803.920,3.080",,,,,,,,
"2214,the,807.140,807.490,0.350,0.000,803.920,3.220",,,,,,,,
"2215,fire,807.490,807.610,0.120,0.000,803.920,3.570",,,,,,,,
"2216,'s,807.610,807.740,0.130,0.000,803.920,3.690",,,,,,,,
"2217,edge,807.740,808.030,0.290,0.000,803.920,3.820",,,,,,,,
"2218,puts,808.140,808.410,0.270,0.110,808.720,-0.580",,,,,,,,
"2219,a,808.410,808.470,0.060,0.000,808.720,-0.310",,,,,,,,
"2220,piece,808.470,808.800,0.330,0.000,808.720,-0.250",,,,,,,,
"2221,of,808.800,808.930,0.130,0.000,808.720,0.080",,,,,,,,
"2222,dried,808.930,809.380,0.450,0.000,808.720,0.210",,,,,,,,
"2223,meat,809.380,809.530,0.150,0.000,808.720,0.660",,,,,,,,
"2224,in,809.530,809.650,0.120,0.000,808.720,0.810",,,,,,,,
"2225,your,809.650,810.200,0.550,0.000,808.720,0.930",,,,,,,,
"2226,hand,810.200,810.230,0.030,0.000,808.720,1.480",,,,,,,,
"2227,and,810.330,810.650,0.320,0.100,808.720,1.610",,,,,,,,
"2228,walks,810.650,810.860,0.210,0.000,808.720,1.930",,,,,,,,
"2229,away,810.860,811.240,0.380,0.000,808.720,2.140",,,,,,,,
"2230,without,811.240,811.480,0.240,0.000,808.720,2.520",,,,,,,,
"2231,any,811.480,811.670,0.190,0.000,808.720,2.760",,,,,,,,
"2232,explanation,811.670,812.000,0.330,0.000,808.720,2.950",,,,,,,,
"2233,You,812.540,812.880,0.340,0.540,812.880,-0.340",,,,,,,,
"2234,hold,812.880,813.010,0.130,0.000,812.880,0.000",,,,,,,,
"2235,the,813.010,813.180,0.170,0.000,812.880,0.130",,,,,,,,
"2236,meat,813.180,813.430,0.250,0.000,812.880,0.300",,,,,,,,
"2237,and,813.430,813.650,0.220,0.000,812.880,0.550",,,,,,,,
"2238,understand,813.650,814.250,0.600,0.000,812.880,0.770",,,,,,,,
