(Index),idx,text,startSec,endSec,durationSec,gapToPrevSec,nearestSilenceEndSec,smearSec
"1599,seconds,587.740,588.490,0.750,0.000,588.180,-0.440",,,,,,,,
"1600,Then,588.800,589.360,0.560,0.310,590.140,-1.340",,,,,,,,
"1601,Y,589.360,589.450,0.090,0.000,590.140,-0.780",,,,,,,,
"1602,arrow,589.450,590.470,1.020,0.000,590.140,-0.690",,,,,,,,
"1603,shifts,590.470,590.890,0.420,0.000,590.140,0.330",,,,,,,,
"1604,his,590.890,591.280,0.390,0.000,590.140,0.750",,,,,,,,
"1605,weight,591.280,592.010,0.730,0.000,590.140,1.140",,,,,,,,
"1606,back,592.010,592.240,0.230,0.000,590.140,1.870",,,,,,,,
"1607,one,592.240,592.280,0.040,0.000,590.140,2.100",,,,,,,,
"1608,foot,592.280,592.450,0.170,0.000,590.140,2.140",,,,,,,,
"1609,at,592.450,592.560,0.110,0.000,590.140,2.310",,,,,,,,
"1610,a,592.560,592.720,0.160,0.000,590.140,2.420",,,,,,,,
"1611,time,592.720,593.440,0.720,0.000,593.600,-0.880",,,,,,,,
"1612,and,593.440,593.590,0.150,0.000,593.600,-0.160",,,,,,,,
"1613,you,593.590,593.840,0.250,0.000,593.600,-0.010",,,,,,,,
"1614,mirror,593.840,594.310,0.470,0.000,593.600,0.240",,,,,,,,
"1615,him,594.310,594.540,0.230,0.000,593.600,0.710",,,,,,,,
"1616,exactly,594.540,595.240,0.700,0.000,593.600,0.940",,,,,,,,
"1617,You,595.370,595.570,0.200,0.130,596.400,-1.030",,,,,,,,
"1618,walk,595.570,595.890,0.320,0.000,596.400,-0.830",,,,,,,,
"1619,backward,595.890,596.520,0.630,0.000,596.400,-0.510",,,,,,,,
"1620,out,596.520,596.760,0.240,0.000,596.400,0.120",,,,,,,,
"1621,of,596.760,596.920,0.160,0.000,596.400,0.360",,,,,,,,
"1622,the,596.920,597.160,0.240,0.000,596.400,0.520",,,,,,,,
"1623,forest,597.160,597.950,0.790,0.000,596.400,0.760",,,,,,,,
"1624,with,597.950,597.990,0.040,0.000,596.400,1.550",,,,,,,,
"1625,your,597.990,598.270,0.280,0.000,596.400,1.590",,,,,,,,
"1626,spear,598.270,598.660,0.390,0.000,596.400,1.870",,,,,,,,
"1627,forward,598.660,599.440,0.780,0.000,599.420,-0.760",,,,,,,,
"1628,your,599.440,599.800,0.360,0.000,599.420,0.020",,,,,,,,
"1629,free,599.800,599.920,0.120,0.000,599.420,0.380",,,,,,,,
"1630,hand,599.920,600.240,0.320,0.000,599.420,0.500",,,,,,,,
"1631,trailing,600.240,600.750,0.510,0.000,599.420,0.820",,,,,,,,
"1632,behind,600.750,601.600,0.850,0.000,599.420,1.330",,,,,,,,
"1633,you,601.600,601.650,0.050,0.000,599.420,2.180",,,,,,,,
"1634,to,601.650,601.770,0.120,0.000,599.420,2.230",,,,,,,,
"1635,feel,601.770,602.080,0.310,0.000,599.420,2.350",,,,,,,,
"1636,for,602.080,602.320,0.240,0.000,603.580,-1.500",,,,,,,,
"1637,the,602.320,602.560,0.240,0.000,603.580,-1.260",,,,,,,,
"1638,tree,602.560,602.880,0.320,0.000,603.580,-1.020",,,,,,,,
"1639,line,602.880,603.280,0.400,0.000,603.580,-0.700",,,,,,,,
"1640,You,603.540,603.680,0.140,0.260,603.580,-0.040",,,,,,,,
"1641,reach,603.680,604.110,0.430,0.000,603.580,0.100",,,,,,,,
"1642,the,604.110,604.390,0.280,0.000,603.580,0.530",,,,,,,,
"1643,open,604.390,604.640,0.250,0.000,603.580,0.810",,,,,,,,
"1644,me,604.640,604.810,0.170,0.000,605.040,-0.400",,,,,,,,
"1645,adow,604.810,605.120,0.310,0.000,605.040,-0.230",,,,,,,,
"1646,and,605.120,605.360,0.240,0.000,605.040,0.080",,,,,,,,
"1647,you,605.360,605.550,0.190,0.000,605.040,0.320",,,,,,,,
"1648,both,605.550,606.200,0.650,0.000,606.420,-0.870",,,,,,,,
"1649,run,606.200,606.240,0.040,0.000,606.420,-0.220",,,,,,,,
"1650,not,606.320,606.440,0.120,0.080,606.420,-0.100",,,,,,,,
"1651,deciding,606.440,606.970,0.530,0.000,606.420,0.020",,,,,,,,
"1652,to,606.970,607.100,0.130,0.000,606.420,0.550",,,,,,,,
"1653,run,607.100,607.300,0.200,0.000,606.420,0.680",,,,,,,,
"1654,just,607.640,607.770,0.130,0.340,607.880,-0.240",,,,,,,,
"1655,running,607.770,608.190,0.420,0.000,607.880,-0.110",,,,,,,,
"1656,You,608.410,608.600,0.190,0.220,609.080,-0.670",,,,,,,,
"1657,return,608.600,608.980,0.380,0.000,609.080,-0.480",,,,,,,,
"1658,to,608.980,609.110,0.130,0.000,609.080,-0.100",,,,,,,,
"1659,the,609.110,609.310,0.200,0.000,609.080,0.030",,,,,,,,
"1660,main,609.310,609.580,0.270,0.000,609.080,0.230",,,,,,,,
"1661,group,609.580,610.020,0.440,0.000,609.080,0.500",,,,,,,,
"1662,and,610.020,610.390,0.370,0.000,609.080,0.940",,,,,,,,
"1663,report,610.390,610.520,0.130,0.000,609.080,1.310",,,,,,,,
"1664,The,610.810,611.840,1.030,0.290,611.660,-0.850",,,,,,,,
"1665,leader,611.840,612.200,0.360,0.000,611.660,0.180",,,,,,,,
"1666,listens,612.200,612.560,0.360,0.000,611.660,0.540",,,,,,,,
"1667,and,612.560,612.770,0.210,0.000,611.660,0.900",,,,,,,,
"1668,sends,612.770,613.130,0.360,0.000,611.660,1.110",,,,,,,,
"1669,nobody,613.130,613.630,0.500,0.000,611.660,1.470",,,,,,,,
"1670,back,613.630,613.970,0.340,0.000,614.500,-0.870",,,,,,,,
"1671,The,614.110,614.320,0.210,0.140,614.500,-0.390",,,,,,,,
"1672,or,614.320,614.510,0.190,0.000,614.500,-0.180",,,,,,,,
"1673,yx,614.510,614.600,0.090,0.000,614.500,0.010",,,,,,,,
"1674,are,614.600,614.820,0.220,0.000,614.500,0.100",,,,,,,,
"1675,gone,614.820,615.120,0.300,0.000,614.500,0.320",,,,,,,,
"1676,Whatever,615.330,615.920,0.590,0.210,616.340,-1.010",,,,,,,,
"1677,shared,615.920,616.650,0.730,0.000,616.340,-0.420",,,,,,,,
"1678,that,616.650,616.710,0.060,0.000,616.340,0.310",,,,,,,,
"1679,timber,616.710,617.130,0.420,0.000,616.340,0.370",,,,,,,,
"1680,with,617.130,617.380,0.250,0.000,616.340,0.790",,,,,,,,
"1681,you,617.380,617.600,0.220,0.000,616.340,1.040",,,,,,,,
"1682,was,617.600,617.870,0.270,0.000,616.340,1.260",,,,,,,,
"1683,not,617.870,618.480,0.610,0.000,616.340,1.530",,,,,,,,
"1684,worth,618.480,618.520,0.040,0.000,616.340,2.140",,,,,,,,
"1685,finding,618.520,618.880,0.360,0.000,616.340,2.180",,,,,,,,
"1686,by,619.520,619.600,0.080,0.640,619.720,-0.200",,,,,,,,
"1687,the,619.600,619.680,0.080,0.000,619.720,-0.120",,,,,,,,
"1688,fire,619.680,619.910,0.230,0.000,619.720,-0.040",,,,,,,,
"1689,you,619.910,620.060,0.150,0.000,619.720,0.190",,,,,,,,
"1690,think,620.060,620.160,0.100,0.000,619.720,0.340",,,,,,,,
"1691,about,620.160,620.830,0.670,0.000,619.720,0.440",,,,,,,,
"1692,the,620.830,620.940,0.110,0.000,619.720,1.110",,,,,,,,
"1693,three,620.940,621.150,0.210,0.000,619.720,1.220",,,,,,,,
"1694,seconds,621.150,621.520,0.370,0.000,619.720,1.430",,,,,,,,
"1695,after,621.520,621.810,0.290,0.000,619.720,1.800",,,,,,,,
"1696,the,621.810,621.980,0.170,0.000,619.720,2.090",,,,,,,,
"1697,breathing,621.980,622.560,0.580,0.000,619.720,2.260",,,,,,,,
"1698,stopped,622.560,622.900,0.340,0.000,619.720,2.840",,,,,,,,
"1699,Something,623.840,623.860,0.020,0.940,623.940,-0.100",,,,,,,,
"1700,in,623.860,623.920,0.060,0.000,623.940,-0.080",,,,,,,,
"1701,the,623.920,624.050,0.130,0.000,623.940,-0.020",,,,,,,,
"1702,dark,624.050,624.330,0.280,0.000,623.940,0.110",,,,,,,,
"1703,assessed,624.330,624.860,0.530,0.000,623.940,0.390",,,,,,,,
"1704,you,624.860,625.240,0.380,0.000,623.940,0.920",,,,,,,,
"1705,and,625.240,625.270,0.030,0.000,623.940,1.300",,,,,,,,
"1706,made,625.270,625.540,0.270,0.000,623.940,1.330",,,,,,,,
"1707,a,625.540,625.600,0.060,0.000,623.940,1.600",,,,,,,,
"1708,decision,625.600,626.140,0.540,0.000,623.940,1.660",,,,,,,,
"1709,You,626.400,626.770,0.370,0.260,627.180,-0.780",,,,,,,,
"1710,do,626.770,627.140,0.370,0.000,627.180,-0.410",,,,,,,,
"1711,not,627.140,627.390,0.250,0.000,627.180,-0.040",,,,,,,,
"1712,know,627.390,627.990,0.600,0.000,627.180,0.210",,,,,,,,
"1713,what,627.990,628.130,0.140,0.000,627.180,0.810",,,,,,,,
"1714,it,628.130,628.240,0.110,0.000,627.180,0.950",,,,,,,,
"1715,decided,628.240,629.030,0.790,0.000,629.160,-0.920",,,,,,,,
"1716,or,629.030,629.190,0.160,0.000,629.160,-0.130",,,,,,,,
"1717,why,629.190,629.360,0.170,0.000,629.160,0.030",,,,,,,,
"1718,know,630.480,630.560,0.080,1.120,630.620,-0.140",,,,,,,,
"1719,are,630.560,630.780,0.220,0.000,630.620,-0.060",,,,,,,,
"1720,at,630.780,630.930,0.150,0.000,630.620,0.160",,,,,,,,
"1721,the,630.930,631.030,0.100,0.000,630.620,0.310",,,,,,,,
"1722,fire,631.030,631.880,0.850,0.000,630.620,0.410",,,,,,,,
"1723,because,631.880,632.030,0.150,0.000,630.620,1.260",,,,,,,,
"1724,whatever,632.030,632.580,0.550,0.000,630.620,1.410",,,,,,,,
"1725,it,632.580,632.730,0.150,0.000,630.620,1.960",,,,,,,,
"1726,was,632.730,632.950,0.220,0.000,630.620,2.110",,,,,,,,
"1727,let,632.950,633.170,0.220,0.000,630.620,2.330",,,,,,,,
"1728,you,633.170,633.390,0.220,0.000,630.620,2.550",,,,,,,,
"1729,leave,633.390,633.780,0.390,0.000,630.620,2.770",,,,,,,,
"1730,That,634.800,634.930,0.130,1.020,634.940,-0.140",,,,,,,,
"1731,is,634.930,635.020,0.090,0.000,634.940,-0.010",,,,,,,,
"1732,a,635.020,635.070,0.050,0.000,634.940,0.080",,,,,,,,
"1733,different,635.070,635.240,0.170,0.000,634.940,0.130",,,,,,,,
"1734,kind,635.240,635.720,0.480,0.000,634.940,0.300",,,,,,,,
"1735,of,635.720,636.120,0.400,0.000,634.940,0.780",,,,,,,,
"1736,knowledge,636.120,636.270,0.150,0.000,634.940,1.180",,,,,,,,
"1737,than,636.270,636.470,0.200,0.000,634.940,1.330",,,,,,,,
"1738,anything,636.470,636.890,0.420,0.000,634.940,1.530",,,,,,,,
"1739,you,636.890,637.020,0.130,0.000,634.940,1.950",,,,,,,,
"1740,were,637.020,637.260,0.240,0.000,634.940,2.080",,,,,,,,
"1741,taught,637.260,637.520,0.260,0.000,634.940,2.320",,,,,,,,
"1742,not,638.800,638.880,0.080,1.280,638.960,-0.160",,,,,,,,
"1743,in,638.880,639.080,0.200,0.000,638.960,-0.080",,,,,,,,
"1744,the,639.080,639.380,0.300,0.000,638.960,0.120",,,,,,,,
"1745,same,639.380,640.200,0.820,0.000,638.960,0.420",,,,,,,,
"1746,place,640.200,640.330,0.130,0.000,638.960,1.240",,,,,,,,
"1747,You,640.640,640.970,0.330,0.310,641.620,-0.980",,,,,,,,
"1748,get,640.970,641.220,0.250,0.000,641.620,-0.650",,,,,,,,
"1749,quieter,641.220,641.910,0.690,0.000,641.620,-0.400",,,,,,,,
"1750,after,641.910,642.370,0.460,0.000,641.620,0.290",,,,,,,,
"1751,that,642.370,642.950,0.580,0.000,643.320,-0.950",,,,,,,,
"1752,Not,643.120,643.440,0.320,0.170,643.320,-0.200",,,,,,,,
"1753,afraid,643.440,644.070,0.630,0.000,644.300,-0.860",,,,,,,,
"1754,but,644.070,644.320,0.250,0.000,644.300,-0.230",,,,,,,,
"1755,rearr,644.320,644.760,0.440,0.000,644.300,0.020",,,,,,,,
"1756,anged,644.760,644.960,0.200,0.000,644.300,0.460",,,,,,,,
"1757,inside,644.960,645.330,0.370,0.000,644.300,0.660",,,,,,,,
"1758,understand,646.720,646.800,0.080,1.390,646.900,-0.180",,,,,,,,
"1759,that,646.800,646.970,0.170,0.000,646.900,-0.100",,,,,,,,
"1760,surviving,646.970,647.780,0.810,0.000,646.900,0.070",,,,,,,,
"1761,is,647.780,648.120,0.340,0.000,646.900,0.880",,,,,,,,
"1762,not,648.120,648.250,0.130,0.000,646.900,1.220",,,,,,,,
"1763,only,648.250,648.590,0.340,0.000,646.900,1.350",,,,,,,,
"1764,about,648.590,649.040,0.450,0.000,646.900,1.690",,,,,,,,
"1765,what,649.040,649.400,0.360,0.000,646.900,2.140",,,,,,,,
"1766,you,649.400,649.760,0.360,0.000,646.900,2.500",,,,,,,,
"1767,do,649.760,649.850,0.090,0.000,646.900,2.860",,,,,,,,
"1768,There,650.160,650.870,0.710,0.310,651.000,-0.840",,,,,,,,
"1769,is,650.870,651.060,0.190,0.000,651.000,-0.130",,,,,,,,
"1770,a,651.060,651.290,0.230,0.000,651.000,0.060",,,,,,,,
"1771,space,651.290,651.520,0.230,0.000,651.000,0.290",,,,,,,,
"1772,between,651.520,651.840,0.320,0.000,651.000,0.520",,,,,,,,
"1773,your,651.840,652.680,0.840,0.000,653.020,-1.180",,,,,,,,
"1774,action,652.680,652.800,0.120,0.000,653.020,-0.340",,,,,,,,
"1775,and,652.800,653.000,0.200,0.000,653.020,-0.220",,,,,,,,
"1776,something,653.000,653.310,0.310,0.000,653.020,-0.020",,,,,,,,
"1777,else,653.310,653.860,0.550,0.000,653.020,0.290",,,,,,,,
"1778,'s,653.860,654.220,0.360,0.000,654.720,-0.860",,,,,,,,
"1779,action,654.220,654.410,0.190,0.000,654.720,-0.500",,,,,,,,
"1780,And,654.600,654.800,0.200,0.190,654.720,-0.120",,,,,,,,
"1781,in,654.800,654.970,0.170,0.000,654.720,0.080",,,,,,,,
"1782,that,654.970,655.200,0.230,0.000,654.720,0.250",,,,,,,,
"1783,space,655.200,655.530,0.330,0.000,654.720,0.480",,,,,,,,
"1784,lives,655.530,655.860,0.330,0.000,654.720,0.810",,,,,,,,
"1785,an,655.860,656.100,0.240,0.000,654.720,1.140",,,,,,,,
"1786,element,656.100,656.400,0.300,0.000,654.720,1.380",,,,,,,,
"1787,that,656.400,656.940,0.540,0.000,654.720,1.680",,,,,,,,
"1788,no,656.940,656.950,0.010,0.000,654.720,2.220",,,,,,,,
"1789,amount,656.950,657.370,0.420,0.000,654.720,2.230",,,,,,,,
"1790,of,657.370,657.440,0.070,0.000,654.720,2.650",,,,,,,,
"1791,skill,657.440,657.840,0.400,0.000,654.720,2.720",,,,,,,,
"1792,removes,657.840,658.240,0.400,0.000,654.720,3.120",,,,,,,,
"1793,entirely,658.320,658.760,0.440,0.080,654.720,3.600",,,,,,,,
"1794,You,659.650,659.810,0.160,0.890,659.820,-0.170",,,,,,,,
"1795,do,659.810,660.030,0.220,0.000,659.820,-0.010",,,,,,,,
"1796,not,660.030,660.410,0.380,0.000,659.820,0.210",,,,,,,,
"1797,say,660.410,660.710,0.300,0.000,659.820,0.590",,,,,,,,
"1798,this,660.710,661.160,0.450,0.000,659.820,0.890",,,,,,,,
"1799,to,661.160,661.380,0.220,0.000,659.820,1.340",,,,,,,,
"1800,anyone,661.380,662.390,1.010,0.000,662.940,-1.560",,,,,,,,
"1801,for,662.390,662.400,0.010,0.000,662.940,-0.550",,,,,,,,
"1802,a,662.400,662.510,0.110,0.000,662.940,-0.540",,,,,,,,
"1803,long,662.510,662.960,0.450,0.000,662.940,-0.430",,,,,,,,
"1804,time,662.960,663.410,0.450,0.000,662.940,0.020",,,,,,,,
"1805,You,663.760,664.200,0.440,0.350,665.000,-1.240",,,,,,,,
"1806,carry,664.200,664.640,0.440,0.000,665.000,-0.800",,,,,,,,
"1807,it,664.640,664.860,0.220,0.000,665.000,-0.360",,,,,,,,
"1808,Level,665.280,665.470,0.190,0.420,665.000,0.280",,,,,,,,
"1809,six,665.470,665.630,0.160,0.000,665.000,0.470",,,,,,,,
"1810,the,665.910,666.400,0.490,0.280,666.400,-0.490",,,,,,,,
"1811,one,666.400,666.580,0.180,0.000,666.400,0.000",,,,,,,,
"1812,they,666.580,666.800,0.220,0.000,666.400,0.180",,,,,,,,
"1813,follow,666.800,667.270,0.470,0.000,666.400,0.400",,,,,,,,
"1814,you,667.350,667.460,0.110,0.080,667.640,-0.290",,,,,,,,
"1815,are,667.460,668.210,0.750,0.000,667.640,-0.180",,,,,,,,
"1816,33,668.210,668.370,0.160,0.000,667.640,0.570",,,,,,,,
"1817,You,668.600,668.840,0.240,0.230,669.400,-0.800",,,,,,,,
"1818,lead,668.840,669.160,0.320,0.000,669.400,-0.560",,,,,,,,
"1819,the,669.160,669.400,0.240,0.000,669.400,-0.240",,,,,,,,
"1820,night,669.400,669.840,0.440,0.000,669.400,0.000",,,,,,,,
"1821,scouts,669.840,670.270,0.430,0.000,669.400,0.440",,,,,,,,
"1822,now,670.270,670.540,0.270,0.000,669.400,0.870",,,,,,,,
"1823,Four,670.950,671.060,0.110,0.410,671.480,-0.530",,,,,,,,
"1824,of,671.060,671.220,0.160,0.000,671.480,-0.420",,,,,,,,
"1825,them,671.220,671.540,0.320,0.000,671.480,-0.260",,,,,,,,
"1826,besides,671.540,672.090,0.550,0.000,671.480,0.060",,,,,,,,
"1827,yourself,672.090,672.800,0.710,0.000,671.480,0.610",,,,,,,,
"1828,ranging,672.870,673.120,0.250,0.070,671.480,1.390",,,,,,,,
"1829,from,673.120,673.360,0.240,0.000,671.480,1.640",,,,,,,,
"1830,17,673.360,674.160,0.800,0.000,671.480,1.880",,,,,,,,
"1831,to,674.160,674.330,0.170,0.000,671.480,2.680",,,,,,,,
"1832,24,674.330,674.850,0.520,0.000,671.480,2.850",,,,,,,,
"1833,They,675.110,675.580,0.470,0.260,676.000,-0.890",,,,,,,,
"1834,are,675.580,675.720,0.140,0.000,676.000,-0.420",,,,,,,,
"1835,not,675.720,675.980,0.260,0.000,676.000,-0.280",,,,,,,,
"1836,yours,675.980,676.410,0.430,0.000,676.000,-0.020",,,,,,,,
"1837,in,676.410,676.580,0.170,0.000,676.000,0.410",,,,,,,,
"1838,any,676.580,676.840,0.260,0.000,676.000,0.580",,,,,,,,
"1839,formal,676.840,677.460,0.620,0.000,676.000,0.840",,,,,,,,
"1840,sense,677.460,677.730,0.270,0.000,676.000,1.460",,,,,,,,
"1841,There,678.310,678.480,0.170,0.580,678.900,-0.590",,,,,,,,
"1842,is,678.480,678.730,0.250,0.000,678.900,-0.420",,,,,,,,
"1843,no,678.730,678.820,0.090,0.000,678.900,-0.170",,,,,,,,
"1844,formal,678.820,679.330,0.510,0.000,678.900,-0.080",,,,,,,,
"1845,sense,679.330,680.120,0.790,0.000,678.900,0.430",,,,,,,,
"1846,But,680.480,680.910,0.430,0.360,681.500,-1.020",,,,,,,,
"1847,when,680.910,681.550,0.640,0.000,681.500,-0.590",,,,,,,,
"1848,you,681.550,681.910,0.360,0.000,681.500,0.050",,,,,,,,
"1849,slow,681.910,682.240,0.330,0.000,681.500,0.410",,,,,,,,
"1850,they,683.120,683.390,0.270,0.880,683.060,0.060",,,,,,,,
"1851,slow,683.390,683.740,0.350,0.000,683.060,0.330",,,,,,,,
"1852,When,684.110,684.460,0.350,0.370,684.440,-0.330",,,,,,,,
"1853,you,684.460,684.610,0.150,0.000,684.440,0.020",,,,,,,,
"1854,stop,684.610,684.990,0.380,0.000,684.440,0.170",,,,,,,,
"1855,they,685.130,685.480,0.350,0.140,685.540,-0.410",,,,,,,,
"1856,stop,685.480,685.830,0.350,0.000,685.540,-0.060",,,,,,,,
"1857,When,686.080,686.440,0.360,0.250,687.100,-1.020",,,,,,,,
"1858,you,686.440,687.130,0.690,0.000,687.100,-0.660",,,,,,,,
"1859,speak,687.130,687.190,0.060,0.000,687.100,0.030",,,,,,,,
"1860,at,687.190,687.300,0.110,0.000,687.100,0.090",,,,,,,,
"1861,the,687.300,687.610,0.310,0.000,687.100,0.200",,,,,,,,
"1862,fire,687.610,687.900,0.290,0.000,687.100,0.510",,,,,,,,
"1863,before,687.900,688.420,0.520,0.000,687.100,0.800",,,,,,,,
"1864,a,688.420,688.560,0.140,0.000,687.100,1.320",,,,,,,,
"1865,hard,688.560,689.000,0.440,0.000,687.100,1.460",,,,,,,,
"1866,night,689.000,689.520,0.520,0.000,689.640,-0.640",,,,,,,,
"1867,their,689.520,689.760,0.240,0.000,689.640,-0.120",,,,,,,,
"1868,attention,689.760,690.190,0.430,0.000,689.640,0.120",,,,,,,,
"1869,is,690.190,690.250,0.060,0.000,689.640,0.550",,,,,,,,
"1870,different,690.250,690.900,0.650,0.000,689.640,0.610",,,,,,,,
"1871,from,690.900,690.940,0.040,0.000,689.640,1.260",,,,,,,,
"1872,what,690.940,691.090,0.150,0.000,689.640,1.300",,,,,,,,
"1873,they,691.090,691.280,0.190,0.000,689.640,1.450",,,,,,,,
"1874,give,691.280,691.470,0.190,0.000,689.640,1.640",,,,,,,,
"1875,anyone,691.470,691.760,0.290,0.000,689.640,1.830",,,,,,,,
"1876,else,691.760,691.950,0.190,0.000,689.640,2.120",,,,,,,,
"1877,You,692.160,692.680,0.520,0.210,693.520,-1.360",,,,,,,,
"1878,did,692.680,693.670,0.990,0.000,693.520,-0.840",,,,,,,,
"1879,not,693.670,693.720,0.050,0.000,693.520,0.150",,,,,,,,
"1880,ask,693.720,694.240,0.520,0.000,693.520,0.200",,,,,,,,
"1881,for,694.240,694.450,0.210,0.000,693.520,0.720",,,,,,,,
"1882,this,694.450,694.730,0.280,0.000,693.520,0.930",,,,,,,,
"1883,You,694.960,695.110,0.150,0.230,695.120,-0.160",,,,,,,,
"1884,are,695.110,695.260,0.150,0.000,695.120,-0.010",,,,,,,,
"1885,not,695.260,695.410,0.150,0.000,695.120,0.140",,,,,,,,
"1886,sure,695.410,695.510,0.100,0.000,695.120,0.290",,,,,,,,
"1887,when,695.510,695.620,0.110,0.000,695.120,0.390",,,,,,,,
"1888,it,695.620,696.030,0.410,0.000,695.120,0.500",,,,,,,,
"1889,started,696.030,696.370,0.340,0.000,695.120,0.910",,,,,,,,
"1890,The,696.490,696.760,0.270,0.120,697.540,-1.050",,,,,,,,
"1891,weight,696.760,697.330,0.570,0.000,697.540,-0.780",,,,,,,,
"1892,of,697.330,697.520,0.190,0.000,697.540,-0.210",,,,,,,,
"1893,it,697.520,697.710,0.190,0.000,697.540,-0.020",,,,,,,,
"1894,is,697.710,698.000,0.290,0.000,697.540,0.170",,,,,,,,
"1895,not,698.000,698.260,0.260,0.000,697.540,0.460",,,,,,,,
"1896,the,698.260,698.460,0.200,0.000,697.540,0.720",,,,,,,,
"1897,same,698.460,699.040,0.580,0.000,697.540,0.920",,,,,,,,
"1898,as,699.040,699.110,0.070,0.000,697.540,1.500",,,,,,,,
"1899,the,699.110,699.280,0.170,0.000,697.540,1.570",,,,,,,,
"1900,fear,699.280,699.760,0.480,0.000,697.540,1.740",,,,,,,,
"1901,from,699.760,700.050,0.290,0.000,697.540,2.220",,,,,,,,
"1902,your,700.050,700.330,0.280,0.000,697.540,2.510",,,,,,,,
"1903,younger,700.330,701.160,0.830,0.000,701.580,-1.250",,,,,,,,
"1904,years,701.160,701.210,0.050,0.000,701.580,-0.420",,,,,,,,
"1905,That,701.430,701.720,0.290,0.220,701.580,-0.150",,,,,,,,
"1906,fear,701.720,702.010,0.290,0.000,701.580,0.140",,,,,,,,
"1907,was,702.010,702.230,0.220,0.000,701.580,0.430",,,,,,,,
"1908,about,702.230,702.590,0.360,0.000,701.580,0.650",,,,,,,,
"1909,your,702.590,702.880,0.290,0.000,701.580,1.010",,,,,,,,
"1910,own,702.880,703.100,0.220,0.000,701.580,1.300",,,,,,,,
"1911,body,703.100,703.380,0.280,0.000,703.820,-0.720",,,,,,,,
"1912,This,703.910,704.080,0.170,0.530,703.820,0.090",,,,,,,,
"1913,sits,704.080,704.380,0.300,0.000,703.820,0.260",,,,,,,,
"1914,differently,704.380,705.280,0.900,0.000,705.660,-1.280",,,,,,,,
"1915,It,705.450,705.720,0.270,0.170,705.660,-0.210",,,,,,,,
"1916,is,705.720,705.760,0.040,0.000,705.660,0.060",,,,,,,,
"1917,about,705.760,706.080,0.320,0.000,705.660,0.100",,,,,,,,
"1918,theirs,706.080,706.290,0.210,0.000,705.660,0.420",,,,,,,,
"1919,Your,707.760,708.000,0.240,1.470,707.840,-0.080",,,,,,,,
"1920,youngest,708.000,709.020,1.020,0.000,709.160,-1.160",,,,,,,,
"1921,scout,709.020,709.090,0.070,0.000,709.160,-0.140",,,,,,,,
"1922,is,709.090,709.210,0.120,0.000,709.160,-0.070",,,,,,,,
"1923,Fen,709.210,709.420,0.210,0.000,709.160,0.050",,,,,,,,
"1924,He,709.650,709.850,0.200,0.230,710.480,-0.830",,,,,,,,
"1925,has,709.850,710.050,0.200,0.000,710.480,-0.630",,,,,,,,
"1926,the,710.050,710.290,0.240,0.000,710.480,-0.430",,,,,,,,
"1927,instincts,710.290,711.000,0.710,0.000,710.480,-0.190",,,,,,,,
"1928,but,711.150,711.420,0.270,0.150,710.480,0.670",,,,,,,,
"1929,his,711.420,711.830,0.410,0.000,711.760,-0.340",,,,,,,,
"1930,feet,711.830,711.950,0.120,0.000,711.760,0.070",,,,,,,,
"1931,carry,711.950,712.340,0.390,0.000,711.760,0.190",,,,,,,,
"1932,his,712.340,712.580,0.240,0.000,711.760,0.580",,,,,,,,
"1933,excitement,712.580,713.560,0.980,0.000,711.760,0.820",,,,,,,,
"1934,on,713.560,713.640,0.080,0.000,711.760,1.800",,,,,,,,
"1935,runs,713.640,713.800,0.160,0.000,711.760,1.880",,,,,,,,
"1936,quick,714.640,714.720,0.080,0.840,714.760,-0.120",,,,,,,,
"1937,consistently,714.800,715.750,0.950,0.080,714.760,0.040",,,,,,,,
"1938,you,716.050,716.190,0.140,0.300,716.560,-0.510",,,,,,,,
"1939,watch,716.190,716.590,0.400,0.000,716.560,-0.370",,,,,,,,
"1940,him,716.590,716.810,0.220,0.000,716.560,0.030",,,,,,,,
"1941,for,716.810,717.050,0.240,0.000,716.560,0.250",,,,,,,,
"1942,two,717.050,717.290,0.240,0.000,716.560,0.490",,,,,,,,
"1943,full,717.290,717.680,0.390,0.000,716.560,0.730",,,,,,,,
"1944,seasons,717.680,718.170,0.490,0.000,716.560,1.120",,,,,,,,
"1945,and,718.170,718.470,0.300,0.000,716.560,1.610",,,,,,,,
"1946,say,718.470,718.790,0.320,0.000,716.560,1.910",,,,,,,,
"1947,almost,718.790,719.020,0.230,0.000,716.560,2.230",,,,,,,,
"1948,nothing,719.020,719.370,0.350,0.000,716.560,2.460",,,,,,,,
"1949,let,720.160,720.210,0.050,0.790,720.320,-0.160",,,,,,,,
"1950,him,720.210,720.240,0.030,0.000,720.320,-0.110",,,,,,,,
"1951,see,720.240,720.440,0.200,0.000,720.320,-0.080",,,,,,,,
"1952,the,720.440,720.650,0.210,0.000,720.320,0.120",,,,,,,,
"1953,contrast,720.650,721.520,0.870,0.000,720.320,0.330",,,,,,,,
"1954,Then,721.580,721.860,0.280,0.060,722.240,-0.660",,,,,,,,
"1955,one,721.860,722.110,0.250,0.000,722.240,-0.380",,,,,,,,
"1956,evening,722.110,722.710,0.600,0.000,722.240,-0.130",,,,,,,,
"1957,before,722.710,723.220,0.510,0.000,722.240,0.470",,,,,,,,
