idx,text,startSec,endSec
2153,fed,784.42,784.62
2154,the,784.62,784.8
2155,fire,784.8,785.06
2156,Without,785.47,785.7
2157,announcement,785.7,786.48
2158,without,787.28,787.56
2159,end,787.56,787.85
2160,Level,789.26,789.34
2161,7,789.34,789.98
2162,The,790.04,790.3
2163,one,790.3,790.66
2164,the,790.66,790.79
2165,band,790.79,791.03
2166,depends,791.03,791.55
2167,on,791.55,791.69
2168,You,791.94,792.3
2169,are,792.3,792.49
2170,41,792.49,793.03
2171,There,793.4,793.78
2172,are,793.78,794.72
2173,children,794.72,794.85
2174,here,794.85,795.16
2175,who,795.16,795.43
2176,have,795.43,795.8
2177,never,795.8,796.36
2178,known,796.36,796.76
2179,a,796.76,796.81
2180,night,796.81,797.05
2181,where,797.05,797.47
2182,someone,797.47,797.72
2183,other,797.72,798.12
2184,than,798.12,798.44
2185,you,798.44,798.63
2186,was,798.63,799.28
2187,the,799.28,799.62
2188,person,799.62,799.9
2189,the,799.9,800.08
2190,adults,800.08,800.49
2191,looked,800.49,800.63
2192,to,800.63,801.03
2193,when,801.03,801.5
2194,something,801.5,801.91
2195,moved,801.91,802.25
2196,at,802.25,802.38
2197,the,802.38,802.62
2198,perimeter,802.62,803.19
2199,That,803.39,803.65
2200,reaches,803.65,804.23
2201,you,804.23,804.34
2202,one,804.34,804.65
2203,morning,804.65,805.02
2204,when,805.02,805.29
2205,a,805.29,805.43
2206,girl,805.43,805.65
2207,of,805.65,806.04
2208,about,806.04,806.08
2209,nine,806.08,806.35
2210,walks,806.35,806.67
2211,to,806.67,806.81
2212,you,806.81,807.0
2213,at,807.0,807.14
2214,the,807.14,807.49
2215,fire,807.49,807.61
2216,'s,807.61,807.74
2217,edge,807.74,808.03
2218,puts,808.14,808.41
2219,a,808.41,808.47
2220,piece,808.47,808.8
2221,of,808.8,808.93
2222,dried,808.93,809.38
2223,meat,809.38,809.53
2224,in,809.53,809.65
2225,your,809.65,810.2
2226,hand,810.2,810.23
2227,and,810.33,810.65
2228,walks,810.65,810.86
2229,away,810.86,811.24
2230,without,811.24,811.48
2231,any,811.48,811.67
2232,explanation,811.67,812.0
2233,You,812.54,812.88
2234,hold,812.88,813.01
2235,the,813.01,813.18
2236,meat,813.18,813.43
2237,and,813.43,813.65
2238,understand,813.65,814.25
2239,you,814.25,814.52
2240,have,814.52,814.78
2241,become,814.78,815.06
2242,something,815.06,815.64
2243,this,815.64,815.89
2244,group,815.89,816.2
2245,has,816.2,816.39
2246,no,816.39,816.47
2247,simple,816.47,816.94
2248,word,817.02,817.29
2249,for,817.29,817.45
2250,Your,817.6,818.35
2251,back,818.35,818.51
2252,has,818.51,818.77
2253,decades,818.77,819.39
2254,stored,819.39,819.98
2255,in,819.98,820.09
2256,it,820.09,820.26
2257,long,820.43,821.09
2258,crouch,821.09,821.24
2259,es,821.24,821.36
2260,in,821.36,821.51
2261,cold,821.51,821.73
2262,grass,821.73,822.05
2263,the,822.21,822.9
2264,particular,822.9,823.5
2265,ache,823.5,823.94
2266,of,823.94,824.33
2267,held,824.33,824.5
2268,still,824.5,824.85
2269,ness,824.85,825.01
2270,Your,825.16,825.9
2271,knees,825.9,826.03
2272,announce,826.03,826.53
2273,themselves,826.53,827.23
2274,on,827.23,827.37
2275,cold,827.37,827.65
2276,mornings,827.65,828.63
2277,before,828.63,828.65
2278,you,828.65,828.84
2279,are,828.84,829.07
2280,fully,829.07,829.4
2281,awake,829.4,829.7
2282,are,830.46,830.93
2283,not,830.93,831.5
2284,old,831.5,831.7
2285,by,831.7,831.84
2286,some,831.84,832.13
2287,measures,832.13,832.71
2288,But,833.1,833.15
2289,you,833.15,833.37
2290,are,833.37,833.65
2291,old,833.65,833.81
2292,the,833.81,834.03
2293,way,834.03,834.25
2294,that,834.25,834.54
2295,20,834.54,835.0
2296,years,835.0,835.32
2297,of,835.32,835.85
2298,moving,835.85,835.92
2299,at,835.92,836.06
2300,night,836.06,836.42
2301,makes,836.42,836.78
2302,a,836.78,836.85
2303,body,836.85,837.36
2304,old,837.36,837.66
2305,There,837.68,838.7
2306,faster,838.78,839.23
2307,men,839.23,839.33
2308,now,839.33,840.05
2309,There,840.12,840.5
2310,are,840.5,840.77
2311,sc,840.77,840.95
2312,outs,840.95,841.31
2313,with,841.31,841.74
2314,sharper,841.74,842.27
2315,ears,842.27,842.85
2316,You,842.93,843.27
2317,say,843.27,843.47
2318,so,843.47,843.65
2319,You,843.91,844.39
2320,tell,844.39,844.64
2321,F,844.64,844.66
2322,enn,844.66,844.91
2323,25,845.09,845.7
2324,now,845.7,845.9
2325,and,845.9,846.2
2326,leading,846.2,846.61
2327,runs,846.61,846.86
2328,you,846.86,847.02
2329,no,847.02,847.18
2330,longer,847.18,847.52
2331,go,847.52,847.68
2332,on,847.68,847.98
2333,that,848.42,848.46
2334,his,848.46,848.7
2335,ears,848.7,849.02
2336,are,849.02,849.26
2337,better,849.26,849.74
2338,than,849.74,850.06
2339,yours,850.06,850.46
2340,in,850.46,850.59
2341,the,850.59,850.89
2342,bir,850.89,851.17
2343,ch,851.17,851.26
2344,stands,851.26,851.74
2345,He,851.98,852.14
2346,takes,852.14,852.54
2347,it,852.54,852.71
2348,as,852.71,852.98
2349,mod,852.98,853.1
2350,esty,853.1,853.55
2351,at,853.55,853.68
2352,first,853.68,854.12
2353,You,854.38,855.08
2354,explain,855.08,855.25
2355,that,855.25,855.63
2356,it,855.63,855.77
2357,is,855.77,855.94
2358,not,855.94,856.22
2359,It,856.46,856.72
2360,is,856.72,856.8
2361,a,856.8,856.98
2362,fact,856.98,857.23
2363,he,857.23,857.83
2364,needs,857.83,857.84
2365,to,857.84,858.01
2366,act,858.01,858.27
2367,on,858.27,858.44
2368,and,858.61,858.87
2369,acting,858.87,859.56
2370,on,859.56,859.64
2371,it,859.64,859.73
2372,correctly,859.73,860.68
2373,means,860.68,861.07
2374,his,861.07,861.26
2375,responsibility,861.34,862.3
2376,at,862.3,862.67
2377,night,862.67,862.83
2378,is,862.83,862.98
2379,larger,862.98,863.43
2380,than,863.43,863.73
2381,it,863.73,863.88
2382,was,863.88,864.1
2383,not,864.3,864.56
2384,smaller,864.56,864.99
2385,A,865.33,865.41
2386,predator,865.41,865.9
2387,gets,865.9,866.18
2388,through,866.18,866.86
2389,the,866.86,867.2
2390,perimeter,867.2,867.69
2391,on,867.69,867.81
2392,a,867.81,867.84
2393,winter,867.84,867.92
2394,night,867.92,868.6
2395,and,868.6,868.62
2396,kills,868.62,868.89
2397,one,868.89,869.05
2398,of,869.05,869.16
2399,the,869.16,869.32
2400,youngest,869.32,869.76
2401,members,869.76,870.24
2402,of,870.24,870.25
2403,the,870.25,870.5
2404,band,870.5,870.63
2405,before,870.63,871.35
2406,anyone,871.35,871.44
2407,can,871.44,871.7
2408,reach,871.7,872.12
2409,the,872.12,872.22
2410,site,872.22,872.71
2411,The,873.1,873.23
2412,child,873.23,873.65
2413,is,873.65,873.8
2414,barely,873.8,874.31
2415,four,874.31,874.74
2416,years,874.74,875.07
2417,old,875.07,875.31
2418,You,875.82,875.85
2419,are,875.85,876.07
2420,at,876.07,876.27
2421,the,876.27,876.49
2422,eastern,876.49,877.0
2423,post,877.0,877.66
2424,The,877.67,877.92
2425,attack,877.92,878.43
2426,comes,878.43,878.94
2427,from,878.94,879.12
2428,the,879.12,879.32
2429,direction,879.32,879.63
2430,that,879.63,880.24
2431,is,880.24,880.52
2432,not,880.52,880.65
2433,yours,880.65,880.94
2434,You,881.15,881.36
2435,sit,881.36,881.57
2436,with,881.57,881.85
2437,that,881.85,882.16
2438,for,882.16,882.41
2439,a,882.41,882.42
2440,long,882.42,882.69
2441,time,882.69,882.96
2442,You,883.27,883.39
2443,go,883.39,883.53
2444,back,883.53,883.81
2445,through,883.81,884.29
2446,every,884.29,885.04
2447,of,885.12,885.18
2448,that,885.18,885.46
2449,night,885.46,885.59
2450,The,886.03,886.46
2451,positioning,886.46,887.06
2452,was,887.06,887.32
2453,right,887.32,887.76
2454,The,888.08,888.34
2455,rotations,888.34,889.19
2456,were,889.19,889.4
2457,right,889.4,889.75
2458,The,889.96,890.17
2459,arrangement,890.17,891.0
2460,was,891.0,891.42
2461,what,891.42,891.6
2462,it,891.6,891.75
2463,has,891.75,891.97
2464,always,891.97,892.12
2465,been,892.12,892.94
2466,None,893.02,893.24
2467,of,893.24,893.39
2468,that,893.39,893.69
2469,lifts,893.69,894.06
2470,the,894.06,894.28
2471,weight,894.28,894.73
2472,What,894.95,895.22
2473,you,895.22,895.75
2474,arrive,895.75,895.92
2475,at,895.92,896.17
2476,eventually,896.22,896.9
2477,is,897.17,897.56
2478,that,897.56,897.7
2479,you,897.7,897.96
2480,can,897.96,898.24
2481,build,898.24,898.44
2482,the,898.44,898.61
2483,best,898.61,898.84
2484,structure,898.84,899.84
2485,knowledge,899.84,899.9
2486,and,899.9,900.07
2487,experience,900.07,900.66
2488,allow,900.66,900.98
2489,and,901.06,901.23
2490,the,901.23,901.48
2491,night,901.48,901.74
2492,will,901.74,901.92
2493,still,901.92,902.17
2494,find,902.17,902.59
2495,the,902.59,902.61
2496,gap,902.61,903.01
2497,that,903.01,903.12
2498,structure,903.12,903.52
2499,cannot,903.52,903.98
2500,close,903.98,904.12
2501,Accept,904.92,905.07
2502,ing,905.07,905.28
2503,that,905.28,905.58
2504,without,905.58,906.12
2505,it,906.12,906.27
2506,hollow,906.27,906.82
2507,ing,906.82,906.96
2508,out,906.96,907.3
2509,your,907.3,907.67
2510,readiness,907.67,908.18
2511,is,908.18,908.33
2512,harder,908.33,908.72
2513,than,908.72,909.09
2514,any,909.09,909.48
2515,technique,909.48,910.08
2516,you,910.08,910.28
2517,have,910.36,910.63
2518,ever,910.63,911.35
2519,learned,911.35,911.7
2520,Hard,911.85,912.23
2521,er,912.23,912.37
2522,than,912.37,912.72
2523,any,912.72,912.98
2524,knight,912.98,913.58
2525,run,913.58,913.76
2526,in,913.76,913.9
2527,open,913.9,914.43
2528,ground,914.43,914.85
2529,You,915.06,915.32
2530,rebuild,915.32,916.19
2531,You,916.24,916.45
2532,add,916.45,916.71
2533,a,916.71,916.81
2534,post,916.81,917.28
2535,that,917.28,917.4
2536,covers,917.4,917.68
2537,the,917.68,917.88
2538,gap,917.88,918.08
2539,the,918.08,918.2
2540,knight,918.2,919.03
2541,found,919.03,919.1
2542,You,919.23,919.43
2543,do,919.43,919.63
2544,not,919.63,919.76
2545,put,919.76,919.96
2546,down,919.96,920.24
2547,the,920.24,920.43
2548,grief,920.43,920.77
2549,You,920.98,921.17
2550,carry,921.17,921.41
2551,it,921.41,921.83
2552,alongside,921.83,922.25
2553,everything,922.25,922.88
2554,else,922.88,923.2
2555,and,923.78,923.82
2556,you,923.82,923.86
2557,keep,923.86,924.07
2558,working,924.07,924.5
2559,Level,925.14,925.2
2560,8,925.2,925.41
2561,The,925.64,925.89
2562,one,925.89,926.14
2563,who,926.14,926.39
2564,teaches,926.39,927.08
2565,what,927.08,927.32
2566,cannot,927.32,927.93
2567,be,927.93,928.0
2568,taught,928.0,928.51
2569,easily,928.51,928.93
2570,You,929.33,929.74
2571,are,929.74,929.82
2572,49,929.82,930.31
2573,sc,931.82,931.9
2574,outs,931.9,931.98
2575,lead,931.98,932.27
2576,their,932.27,932.37
2577,own,932.37,933.22
2578,groups,933.22,933.35
2579,now,933.35,933.51
2580,in,933.51,933.65
2581,different,933.65,934.31
2582,parts,934.31,934.67
2583,of,934.67,934.86
2584,the,934.86,935.05
2585,territory,935.05,935.97
2586,When,935.98,936.39
2587,the,936.39,936.69
2588,bands,936.69,936.96
2589,come,937.04,937.2
2590,together,937.2,937.68
2591,at,937.68,937.74
2592,the,937.74,938.36
2593,seasonal,938.36,938.49
2594,meeting,938.49,938.91
2595,place,938.91,939.18
2596,by,939.18,939.32
2597,the,939.32,939.5
2598,wide,939.5,939.72
2599,river,939.72,940.02
2600,those,940.26,940.44
2601,men,940.44,940.62
2602,find,940.62,941.04
2603,you,941.04,941.11
2604,at,941.11,941.16
2605,the,941.16,941.34
2606,fire,941.34,941.58
2607,sit,941.78,942.26
2608,close,942.26,942.65
2609,and,943.12,943.18
2610,the,943.18,943.2
2611,talk,943.2,943.45
2612,moves,943.45,943.64
2613,between,943.64,944.54
2614,ordinary,944.54,944.8
2615,things,944.8,945.2
2616,and,945.2,945.4
2617,the,945.4,945.6
2618,kind,945.6,945.87
2619,of,945.87,946.0
2620,talk,946.0,946.27
2621,that,946.27,946.54
2622,only,946.54,947.27
2623,happens,947.27,947.28
2624,between,947.28,947.75
2625,people,947.75,948.24
2626,who,948.24,948.46
2627,have,948.46,948.73
2628,shared,948.73,949.2
2629,a,949.2,949.86
2630,particular,949.86,949.88
2631,kind,949.88,950.15
2632,of,950.15,950.28
2633,knight,950.28,950.69
2634,Ben,950.89,951.09
2635,brings,951.09,951.5
2636,two,951.5,951.76
2637,young,951.76,952.03
2638,sc,952.03,952.2
2639,outs,952.2,952.57
2640,to,952.57,952.61
2641,you,952.61,952.77
2642,at,952.77,953.03
2643,the,953.03,953.1
2644,gathering,953.1,953.61
2645,does,954.74,954.76
2646,not,954.76,954.82
2647,ask,954.82,955.0
2648,you,955.0,955.23
2649,to,955.23,955.29
2650,teach,955.29,956.11
2651,them,956.11,956.16
2652,anything,956.16,956.74
2653,He,956.97,957.13
2654,places,957.13,957.6
2655,them,957.6,958.04
2656,near,958.04,958.24
2657,you,958.24,958.48
2658,and,958.89,958.93
2659,you,958.93,959.18
2660,understand,959.18,959.94
2661,what,959.94,960.37
2662,he,960.37,960.7
2663,asking,960.78,961.13
2664,You,961.22,961.36
2665,watch,961.36,962.1
2666,the,962.1,962.12
2667,two,962.12,962.33
2668,of,962.33,962.47
2669,them,962.47,962.76
2670,over,962.76,963.06
2671,several,963.06,963.56
2672,evenings,963.56,964.14
2673,One,964.31,964.56
2674,has,964.56,964.85
2675,good,964.85,965.06
2676,instincts,965.06,965.71
2677,but,965.71,965.91
2678,is,965.91,966.62
2679,of,966.62,966.74
2680,fear,966.74,966.99
2681,which,967.11,967.24
2682,is,967.24,967.55
2683,the,967.55,968.02
2684,worst,968.02,968.06
2685,combination,968.06,968.79
2686,you,968.79,968.95
2687,know,968.95,969.2
2688,The,969.39,969.66
2689,fear,969.66,969.92
2690,itself,969.92,970.19
2691,is,970.19,970.37
2692,not,970.37,970.71
2693,the,970.71,970.77
2694,problem,970.77,971.19
2695,Fear,971.46,972.6
2696,is,972.6,972.98
2697,information,972.98,973.72
2698,The,973.92,974.4
2699,problem,974.4,974.61
2700,is,974.61,974.74
2701,what,974.74,975.01
2702,happens,975.01,975.52
2703,when,975.52,975.76
2704,the,975.76,976.02
2705,body,976.02,976.28
2706,'s,976.28,976.36
2707,warning,976.36,977.13
2708,triggers,977.13,977.39
2709,a,977.39,977.55
2710,second,977.55,977.85
2711,signal,977.85,978.18
2712,that,978.18,978.88
2713,over,978.88,978.94
2714,ides,978.94,979.2
2715,the,979.2,979.39
2716,first,979.39,979.7
2717,That,979.9,980.07
2718,young,980.07,980.6
2719,man,980.6,980.66
2720,needs,980.66,980.98
2721,to,980.98,981.15
2722,understand,981.15,981.74
2723,that,981.74,981.99
2724,the,981.99,982.24
2725,tight,982.24,982.5
2726,ness,982.5,982.75
2727,in,982.75,983.02
2728,his,983.02,983.35
2729,chest,983.35,983.38
2730,before,983.38,983.77
2731,a,983.77,983.82
2732,hard,983.82,984.06
2733,night,984.06,984.5
2734,is,984.58,984.65
2735,not,984.65,984.87
2736,a,984.87,984.94
2737,sign,984.94,985.23
2738,of,985.23,985.9
2739,weakness,985.9,986.03
2740,arriving,986.03,986.56
2741,It,986.78,986.93
2742,is,986.93,987.08
2743,the,987.08,987.3
2744,body,987.3,987.59
2745,getting,987.59,988.1
2746,ready,988.1,988.65
2747,You,988.7,988.92
2748,tell,988.92,989.21
2749,him,989.21,989.43
2750,directly,989.43,990.46
2751,because,990.46,990.8
2752,he,990.8,991.03
2753,is,991.03,991.12
2754,young,991.12,991.49
2755,enough,991.49,991.64
2756,that,991.64,992.54
2757,direct,992.54,992.75
2758,still,992.75,993.11
2759,works,993.11,993.49
2760,You,993.72,993.95
2761,see,993.95,994.18
2762,it,994.18,994.42
2763,take,994.42,994.64
2764,in,994.64,994.9
2765,his,994.9,995.27
2766,face,995.27,995.33
2767,The,995.69,995.79
2768,other,995.79,996.17
2769,one,996.17,996.39
2770,is,996.39,997.01
2771,nearly,997.01,997.08
2772,the,997.08,997.36
2773,opposite,997.36,997.65
2774,moves,998.52,998.6
2775,into,998.6,998.68
2776,dark,998.68,999.0
2777,terrain,999.0,999.89
2778,with,999.89,999.93
2779,an,999.93,1000.05
2780,ease,1000.05,1000.37
2781,that,1000.37,1000.69
2782,looks,1000.69,1001.09
2783,like,1001.09,1001.41
2784,calm,1001.41,1001.82
2785,but,1001.82,1001.97
2786,is,1001.97,1002.12
2787,actually,1002.12,1002.78
2788,the,1002.78,1003.09
2789,absence,1003.09,1003.68
2790,of,1003.68,1003.83
2791,proper,1003.83,1004.18
2792,attention,1004.18,1004.84
2793,You,1005.06,1005.58
2794,take,1005.58,1005.6
2795,her,1005.6,1005.81
2796,to,1005.81,1005.95
2797,the,1005.95,1006.17
2798,perimeter,1006.17,1006.84
2799,edge,1006.84,1007.22
2800,one,1007.22,1007.35
2801,evening,1007.35,1007.94
2802,and,1007.94,1008.31
2803,ask,1008.31,1008.33
2804,her,1008.33,1008.53
2805,to,1008.53,1008.75
2806,stand,1008.75,1009.04
2807,still,1009.04,1009.48
2808,and,1009.48,1010.14
2809,report,1010.14,1010.2
2810,what,1010.2,1010.42
2811,she,1010.5,1010.72
2812,notices,1010.72,1011.42
2813,At,1011.83,1011.97
2814,first,1011.97,1012.42
2815,she,1012.42,1012.72
2816,reports,1012.72,1013.46
2817,the,1013.46,1013.72
2818,obvious,1013.72,1014.57
2819,You,1014.72,1015.02
2820,wait,1015.02,1015.42
2821,The,1015.71,1016.38
2822,reports,1016.38,1016.72
2823,get,1016.72,1017.02
2824,finer,1017.02,1017.52
2825,A,1017.82,1017.92
2826,smell,1017.92,1018.44
2827,change,1018.44,1019.02
2828,at,1019.02,1019.34
2829,the,1019.34,1019.46
2830,base,1019.46,1019.77
2831,of,1019.77,1019.92
2832,a,1019.92,1019.98
2833,slope,1019.98,1020.09
2834,A,1020.61,1020.88
2835,sound,1020.88,1021.07
2836,she,1021.07,1021.3
2837,had,1021.3,1021.53
2838,not,1021.53,1021.76
2839,consciously,1021.76,1022.62
2840,registered,1022.62,1023.61
2841,until,1023.61,1023.79
2842,it,1023.79,1024.03
2843,was,1024.03,1024.17
2844,gone,1024.17,1024.47
2845,You,1024.7,1024.98
2846,tell,1024.98,1025.42
2847,her,1025.42,1025.48
2848,that,1025.48,1025.79
2849,That,1026.72,1026.8
2850,second,1026.8,1026.95
2851,kind,1026.95,1027.27
2852,of,1027.27,1028.08
2853,noticing,1028.08,1028.14
2854,That,1028.35,1028.67
2855,is,1028.67,1028.8
2856,where,1028.8,1029.21
2857,the,1029.21,1029.45
2858,whole,1029.45,1029.86
2859,skill,1029.86,1030.27
2860,lives,1030.27,1030.87
2861,You,1030.98,1031.3
2862,are,1031.3,1031.62
2863,not,1031.62,1031.93
2864,certain,1031.93,1032.69
2865,you,1032.69,1033.0
2866,gave,1033.0,1033.46
2867,either,1033.46,1033.88
2868,of,1033.96,1034.0
2869,them,1034.0,1034.25
2870,what,1034.25,1034.39
2871,they,1034.39,1034.54
2872,needed,1034.54,1035.28
2873,You,1035.31,1035.51
2874,were,1035.51,1035.75
2875,not,1035.75,1035.94
2876,certain,1035.94,1036.42
2877,Derek,1036.42,1036.69
2878,and,1036.69,1036.92
2879,Cor,1036.92,1037.18
2880,ic,1037.18,1037.19
2881,gave,1037.19,1037.44
2882,you,1037.44,1038.03
2883,everything,1038.03,1038.26
2884,you,1038.26,1038.45
2885,needed,1038.45,1038.83
2886,You,1039.08,1039.84
2887,gave,1039.84,1040.32
2888,what,1040.32,1040.59
2889,you,1040.59,1040.79
2890,had,1040.79,1040.98
2891,The,1041.04,1041.66
2892,rest,1041.66,1041.74
2893,belongs,1041.74,1042.14
2894,to,1042.14,1042.27
2895,the,1042.27,1042.49
2896,knights,1042.49,1042.95
2897,they,1042.95,1043.22
2898,will,1043.22,1043.49
2899,face,1043.49,1043.76
2900,without,1043.76,1044.44
2901,you,1044.44,1044.47
2902,Level,1044.72,1046.28
2903,9,1046.28,1046.38
2904,The,1046.99,1047.71
2905,one,1047.71,1048.34
2906,whose,1048.34,1048.48
2907,name,1048.48,1048.66
2908,the,1048.66,1048.91
2909,stories,1048.91,1049.18
2910,use,1049.18,1050.0
2911,You,1050.08,1050.27
2912,are,1050.27,1050.5
2913,58,1050.5,1051.02
2914,Your,1051.26,1051.7
2915,hair,1051.7,1051.96
2916,has,1051.96,1052.19
2917,gone,1052.19,1052.81
2918,pale,1052.81,1052.87
2919,at,1052.87,1053.04
2920,the,1053.04,1053.29
2921,edges,1053.29,1053.71
2922,Your,1053.95,1054.62
2923,hands,1054.62,1054.72
2924,are,1054.72,1054.96
2925,steady,1054.96,1055.66
2926,now,1055.66,1055.73
2927,The,1056.06,1056.9
2928,same,1056.9,1057.16
2929,hands,1057.16,1057.56
2930,that,1057.64,1057.77
2931,could,1057.77,1058.05
2932,not,1058.05,1058.22
2933,hold,1058.22,1058.28
2934,still,1058.28,1058.95
2935,over,1058.95,1058.98
2936,your,1058.98,1059.19
2937,first,1059.19,1059.51
2938,real,1059.51,1059.67
2939,guarding,1059.67,1060.12
2940,post,1060.12,1060.34
2941,They,1060.6,1060.87
2942,are,1060.87,1061.07
2943,also,1061.07,1061.71
2944,marked,1061.71,1061.75
2945,with,1061.75,1062.13
2946,everything,1062.13,1062.74
2947,the,1062.74,1062.93
2948,years,1062.93,1063.26
2949,put,1063.26,1063.44
2950,into,1063.44,1063.61
2951,them,1063.61,1064.14
2952,The,1064.16,1064.37
2953,white,1064.37,1064.69
2954,line,1064.69,1064.94
2955,across,1064.94,1065.33
2956,your,1065.33,1065.59
2957,left,1065.59,1065.85
2958,palm,1065.85,1066.11
2959,from,1066.11,1066.35
2960,a,1066.35,1066.48
2961,night,1066.48,1066.89
2962,in,1066.89,1066.9
2963,the,1066.9,1067.08
2964,lim,1067.08,1067.31
2965,estone,1067.31,1067.75
2966,hills,1067.75,1067.98
2967,The,1068.5,1068.58
2968,shortened,1068.58,1068.87
2969,finger,1068.87,1069.24
2970,on,1069.24,1069.35
2971,your,1069.35,1069.9
2972,right,1069.9,1069.92
2973,hand,1069.92,1070.15
2974,from,1070.15,1070.45
2975,something,1070.45,1070.94
2976,you,1070.94,1071.12
2977,do,1071.12,1071.24
2978,not,1071.24,1071.42
2979,describe,1071.42,1071.91
2980,in,1071.91,1072.03
2981,detail,1072.03,1072.65
2982,ed,1073.5,1073.58
2983,kn,1073.58,1073.61
2984,uckles,1073.61,1074.0
2985,from,1074.0,1074.13
2986,four,1074.13,1074.9
2987,decades,1074.9,1075.02
2988,of,1075.02,1075.15
2989,gri,1075.15,1075.35
2990,pping,1075.35,1075.68
2991,things,1075.68,1076.08
2992,hard,1076.08,1076.35
2993,in,1076.35,1076.54
2994,the,1076.54,1076.8
2995,cold,1076.8,1076.95
2996,bands,1078.08,1078.16
2997,know,1078.16,1078.42
2998,your,1078.42,1078.76
2999,name,1078.76,1079.13
3000,Not,1079.49,1079.63
3001,the,1079.63,1079.84
3002,way,1079.84,1080.07
3003,a,1080.07,1080.14
3004,man,1080.14,1080.37
3005,is,1080.37,1080.52
3006,known,1080.52,1080.91
3007,for,1080.91,1081.14
3008,a,1081.14,1081.21
3009,single,1081.21,1081.65
3010,event,1081.65,1082.23
3011,The,1082.46,1082.65
3012,way,1082.65,1082.91
3013,a,1082.91,1082.98
3014,specific,1082.98,1083.8
3015,ridge,1083.8,1084.21
3016,is,1084.21,1084.39
3017,known,1084.39,1084.85
3018,Or,1085.12,1085.3
3019,a,1085.3,1085.42
3020,reliable,1085.42,1086.53
3021,river,1086.53,1086.59
3022,crossing,1086.59,1087.33
3023,A,1088.7,1088.78
3024,feature,1088.78,1088.84
3025,of,1088.84,1089.13
3026,the,1089.13,1090.11
3027,world,1090.11,1090.34
3028,that,1090.34,1090.65
3029,people,1090.65,1091.1
3030,orient,1091.1,1091.56
3031,by,1091.56,1091.74
3032,When,1092.0,1092.24
3033,the,1092.24,1092.8
3034,bands,1092.8,1092.85
3035,gather,1092.85,1093.27
3036,and,1093.27,1093.43
3037,the,1093.43,1093.64
3038,talk,1093.64,1093.91
3039,turns,1093.91,1094.31
3040,to,1094.31,1094.58
3041,night,1094.58,1094.92
3042,To,1095.11,1095.2
3043,what,1095.2,1095.3
3044,lives,1095.3,1095.98
3045,in,1095.98,1096.0
3046,it,1096.0,1096.13
3047,To,1096.32,1096.45
3048,how,1096.45,1096.65
3049,to,1096.65,1096.78
3050,read,1096.78,1097.05
3051,an,1097.05,1097.18
3052,animal,1097.18,1097.62
3053,that,1097.62,1097.88
3054,is,1097.88,1097.98
3055,following,1097.98,1098.73
3056,you,1098.73,1098.86
3057,against,1098.86,1099.29
3058,one,1099.29,1099.48
3059,that,1099.48,1099.64
3060,only,1099.64,1099.87
3061,crossed,1099.87,1100.14
3062,your,1100.14,1100.3
3063,path,1100.3,1100.73
3064,People,1101.06,1101.25
3065,look,1101.25,1101.47
3066,toward,1101.47,1101.81
3067,where,1101.81,1102.09
3068,you,1102.09,1102.26
3069,are,1102.26,1102.43
3070,sitting,1102.43,1102.94
3071,Not,1103.04,1103.79
3072,because,1103.79,1104.04
3073,you,1104.04,1104.34
3074,stand,1104.34,1104.85
3075,and,1104.85,1105.33
3076,announce,1105.33,1105.36
3077,anything,1105.36,1105.89
3078,Because,1106.09,1106.76
3079,over,1106.76,1106.89
3080,enough,1106.89,1107.31
3081,years,1107.31,1107.58
3082,your,1107.58,1107.85
3083,name,1107.85,1108.12
3084,has,1108.12,1108.4
3085,attached,1108.4,1108.86
3086,to,1108.86,1108.98
3087,a,1108.98,1109.11
3088,kind,1109.11,1109.45
3089,of,1109.45,1109.52
3090,knowledge,1109.52,1110.06
3091,people,1110.06,1110.53
3092,understand,1110.53,1111.06
3093,is,1111.14,1111.27
3094,not,1111.27,1111.55
3095,easily,1111.55,1112.48
3096,replaced,1112.48,1113.11
3097,Young,1113.46,1113.76
3098,hunters,1113.76,1114.17
3099,from,1114.17,1114.41
3100,other,1114.41,1114.68
3101,bands,1114.68,1115.21
3102,sit,1115.21,1115.22
3103,near,1115.22,1115.48
3104,your,1115.48,1115.74
3105,fire,1115.74,1116.02
3106,and,1116.02,1116.19
3107,listen,1116.19,1116.58
3108,You,1117.02,1117.12
3109,know,1117.12,1117.67
3110,what,1117.67,1117.82
3111,they,1117.82,1118.08
3112,see,1118.08,1118.27
3113,The,1118.37,1118.48
3114,same,1118.48,1119.22
3115,thing,1119.22,1119.24
3116,you,1119.24,1119.45
3117,saw,1119.45,1119.61
3118,when,1119.61,1119.87
3119,you,1119.87,1120.06
3120,first,1120.06,1120.38
3121,looked,1120.38,1120.86
3122,at,1120.86,1120.89
3123,Der,1120.89,1121.12
3124,ret,1121.12,1121.27
3125,Pro,1121.43,1121.55
3126,of,1121.55,1121.97
3127,that,1121.97,1122.03
3128,surviving,1122.03,1122.61
3129,a,1122.61,1122.66
3130,long,1122.66,1123.01
3131,time,1123.01,1123.36
3132,is,1123.36,1123.5
3133,possible,1123.5,1124.06
3134,An,1124.24,1124.76
3135,answer,1124.76,1124.88
3136,to,1124.88,1124.97
3137,the,1124.97,1125.18
3138,question,1125.18,1125.73
3139,of,1125.73,1125.9
3140,whether,1125.9,1126.4
3141,you,1126.4,1126.66
